battery_id,battery_name,celvollo,celvolhi,imbalance,soc,kw,kvar,volts,charge_rate,created_on_ts
81,Battery-14,2.543,2.563,20,98,-0.19,0.01,231.1,0,2023-06-14 23:16:23.886671+10
81,Battery-14,2.543,2.561,18,98,-0.19,-0.02,230.3,0,2023-06-14 23:17:53.410973+10
81,Battery-14,2.543,2.561,18,98,-0.12,0.08,230,0,2023-06-14 23:18:23.562628+10
81,Battery-14,2.543,2.561,18,98,-0.12,-0.02,230.5,0,2023-06-14 23:19:23.406234+10
81,Battery-14,2.543,2.561,18,98,-0.12,0.04,230.7,0,2023-06-14 23:20:24.130215+10
81,Battery-14,2.5409,2.561,20.1,98,-0.25,-0.05,231.3,0,2023-06-14 23:21:36.203136+10
81,Battery-14,2.5409,2.5599,19,98,-0.29,-0.02,233,0,2023-06-14 23:22:23.976462+10
81,Battery-14,2.5409,2.5599,19,98,-0.29,-0.15,232.3,0,2023-06-14 23:23:24.110187+10
81,Battery-14,2.5409,2.5599,19,98,-0.15,-0.02,232.6,0,2023-06-14 23:24:23.097736+10
81,Battery-14,2.5409,2.5599,19,98,-0.12,0.11,232.2,0,2023-06-14 23:25:24.376125+10
81,Battery-14,2.5409,2.5589,18,98,-0.02,0.04,231,0,2023-06-14 23:26:23.759694+10
81,Battery-14,2.5409,2.5589,18,97.5,-0.19,0.01,227.6,0,2023-06-14 23:27:24.306899+10
81,Battery-14,2.5409,2.5589,18,97.5,-0.15,0.01,227.7,0,2023-06-14 23:28:23.147167+10
81,Battery-14,2.5409,2.5589,18,97.5,-0.25,-0.02,227.9,0,2023-06-14 23:29:23.249042+10
81,Battery-14,2.5409,2.5577,16.8,97.5,-0.22,0.04,228.3,0,2023-06-14 23:30:25.152017+10
81,Battery-14,2.5409,2.5577,16.8,97.5,-0.32,-0.09,228.2,0,2023-06-14 23:31:24.222844+10
81,Battery-14,2.5388,2.5577,18.9,97.5,-0.15,-0.02,227.8,0,2023-06-14 23:32:23.672281+10
81,Battery-14,2.5388,2.5577,18.9,97.5,-0.25,0.01,228.6,0,2023-06-14 23:33:24.460092+10
81,Battery-14,2.5388,2.5577,18.9,97.5,-0.12,-0.12,226.7,0,2023-06-14 23:34:23.85674+10
81,Battery-14,2.5388,2.5565,17.7,97.5,-0.19,0.01,226.8,0,2023-06-14 23:35:24.449871+10
81,Battery-14,2.5388,2.5565,17.7,97.5,-0.22,-0.02,227.8,0,2023-06-14 23:36:24.755475+10
81,Battery-14,2.5388,2.5565,17.7,97.5,-0.25,0.04,228.6,0,2023-06-14 23:37:24.392987+10
81,Battery-14,2.5388,2.5565,17.7,97.5,-0.19,-0.02,228.2,0,2023-06-14 23:38:24.711218+10
81,Battery-14,2.5388,2.5565,17.7,97.5,-0.15,0.01,229.6,0,2023-06-14 23:39:23.136529+10
81,Battery-14,2.5388,2.5554,16.6,97.5,-0.19,-0.02,229.4,0,2023-06-14 23:40:24.031477+10
81,Battery-14,2.5388,2.5554,16.6,97.5,-0.19,-0.02,232.6,0,2023-06-14 23:41:24.020306+10
81,Battery-14,2.5388,2.5554,16.6,97.5,-0.19,0.04,231,0,2023-06-14 23:42:23.804283+10
81,Battery-14,2.5388,2.5554,16.6,97.5,-0.15,0.01,231.5,0,2023-06-14 23:43:23.789023+10
81,Battery-14,2.5368,2.5554,18.6,97.5,-0.15,0.04,230.3,0,2023-06-14 23:44:23.802101+10
81,Battery-14,2.5368,2.5554,18.6,97.5,-0.15,-0.02,229.8,0,2023-06-14 23:45:23.954398+10
81,Battery-14,2.5368,2.5543,17.5,97.5,-0.12,0.01,230.5,0,2023-06-14 23:46:23.993444+10
81,Battery-14,2.5368,2.5543,17.5,97.5,-0.22,-0.02,231.3,0,2023-06-14 23:47:24.192374+10
81,Battery-14,2.5368,2.5543,17.5,97.5,-0.15,-0.02,232.1,0,2023-06-14 23:48:23.273497+10
81,Battery-14,2.5368,2.5543,17.5,97.5,-0.22,-0.02,232.2,0,2023-06-14 23:49:23.51368+10
81,Battery-14,2.5356,2.5531,17.5,97.5,-0.22,0.01,231.6,0,2023-06-14 23:50:24.174011+10
81,Battery-14,2.5356,2.5531,17.5,97.5,-0.19,-0.05,231,0,2023-06-14 23:51:23.816083+10
81,Battery-14,2.5356,2.5531,17.5,97.5,-0.25,-0.02,230.6,0,2023-06-14 23:52:24.167551+10
81,Battery-14,2.5356,2.5531,17.5,97.5,-0.25,0.01,230.8,0,2023-06-14 23:53:24.029687+10
81,Battery-14,2.5356,2.5531,17.5,97.5,-0.19,0.01,230.7,0,2023-06-14 23:54:23.276902+10
81,Battery-14,2.5356,2.5531,17.5,97.5,-0.09,0.01,230,0,2023-06-14 23:55:23.769737+10
81,Battery-14,2.5356,2.5531,17.5,97.5,-0.15,0.01,231.1,0,2023-06-14 23:56:24.89289+10
81,Battery-14,2.5345,2.5531,18.6,97.5,-0.19,0.01,230.7,0,2023-06-14 23:57:24.089123+10
81,Battery-14,2.5345,2.5531,18.6,97.5,-0.09,0.01,229.2,0,2023-06-14 23:58:23.305191+10
81,Battery-14,2.5345,2.551,16.5,97.5,-0.19,0.01,230,0,2023-06-14 23:59:23.253919+10
81,Battery-14,2.5345,2.551,16.5,97.5,-0.22,-0.09,230.5,0,2023-06-15 00:00:25.106037+10
81,Battery-14,2.5345,2.551,16.5,97.5,-0.15,0.08,231,0,2023-06-15 00:01:25.658214+10
81,Battery-14,2.5345,2.551,16.5,97.5,-0.02,0.01,232.5,0,2023-06-15 00:02:24.402251+10
81,Battery-14,2.5345,2.551,16.5,97.5,-0.15,-0.05,232.7,0,2023-06-15 00:03:24.411012+10
81,Battery-14,2.5334,2.551,17.6,97.5,-0.19,-0.19,230.8,0,2023-06-15 00:04:24.03151+10
81,Battery-14,2.5334,2.551,17.6,97.5,-0.12,0.01,231.2,0,2023-06-15 00:05:25.032645+10
81,Battery-14,2.5334,2.551,17.6,97.5,-0.19,0.01,230.3,0,2023-06-15 00:06:24.411948+10
81,Battery-14,2.5334,2.551,17.6,97.5,-0.15,-0.02,231.6,0,2023-06-15 00:07:24.424416+10
81,Battery-14,2.5334,2.551,17.6,97.5,-0.15,-0.02,231.3,0,2023-06-15 00:08:24.419474+10
81,Battery-14,2.5334,2.5489,15.5,97.5,-0.22,0.01,231.2,0,2023-06-15 00:09:25.479166+10
81,Battery-14,2.5334,2.5489,15.5,97.5,-0.12,-0.02,231.2,0,2023-06-15 00:10:26.398483+10
81,Battery-14,2.5324,2.5489,16.5,97.5,-0.15,-0.02,231.2,0,2023-06-15 00:11:24.697141+10
81,Battery-14,2.5324,2.5489,16.5,97.5,-0.19,-0.02,232.1,0,2023-06-15 00:12:24.757287+10
81,Battery-14,2.5324,2.5489,16.5,97.5,-0.09,0.08,230.1,0,2023-06-15 00:13:25.385812+10
81,Battery-14,2.5324,2.5489,16.5,97.5,-0.19,-0.02,231.8,0,2023-06-15 00:14:24.508762+10
81,Battery-14,2.5324,2.5489,16.5,97.5,-0.19,-0.09,231.2,0,2023-06-15 00:15:27.427682+10
81,Battery-14,2.5324,2.5489,16.5,97.5,-0.15,0.01,231.6,0,2023-06-15 00:16:25.00893+10
81,Battery-14,2.5313,2.5489,17.6,97.5,-0.15,0.01,231.7,0,2023-06-15 00:17:24.446026+10
81,Battery-14,2.5313,2.5469,15.6,97,-0.15,-0.02,231.8,0,2023-06-15 00:18:24.056915+10
81,Battery-14,2.5313,2.5469,15.6,97,-0.22,0.01,231.1,0,2023-06-15 00:19:24.218413+10
81,Battery-14,2.5313,2.5469,15.6,97,-0.22,0.01,231.2,0,2023-06-15 00:20:24.88026+10
81,Battery-14,2.5313,2.5469,15.6,97,-0.29,-0.02,231.2,0,2023-06-15 00:21:24.298075+10
81,Battery-14,2.5313,2.5469,15.6,97,-0.19,0.01,231.3,0,2023-06-15 00:22:24.052431+10
81,Battery-14,2.5313,2.5458,14.5,97,-0.15,0.01,231.3,0,2023-06-15 00:23:23.43754+10
81,Battery-14,2.5302,2.5458,15.6,97,-0.12,-0.02,229.8,0,2023-06-15 00:24:23.331109+10
81,Battery-14,2.5302,2.5458,15.6,97,-0.25,0.01,230.7,0,2023-06-15 00:25:23.999718+10
81,Battery-14,2.5302,2.5458,15.6,97,-0.22,0.01,232.5,0,2023-06-15 00:26:23.518756+10
81,Battery-14,2.5302,2.5458,15.6,97,-0.25,-0.02,232.7,0,2023-06-15 00:27:23.739877+10
81,Battery-14,2.5302,2.5448,14.6,97,-0.19,-0.02,232.2,0,2023-06-15 00:28:23.26107+10
81,Battery-14,2.5302,2.5448,14.6,97,-0.19,-0.02,234.4,0,2023-06-15 00:29:23.328354+10
81,Battery-14,2.5302,2.5448,14.6,97,-0.12,0.01,234,0,2023-06-15 00:30:24.879222+10
81,Battery-14,2.5302,2.5448,14.6,97,-0.15,-0.02,233.7,0,2023-06-15 00:31:24.629995+10
81,Battery-14,2.5289,2.5448,15.9,97,-0.19,0.01,234,0,2023-06-15 00:32:24.7484+10
81,Battery-14,2.5289,2.5437,14.8,97,-0.25,-0.02,234,0,2023-06-15 00:33:23.834244+10
81,Battery-14,2.5289,2.5437,14.8,97,-0.09,0.01,233.6,0,2023-06-15 00:34:23.354817+10
81,Battery-14,2.5289,2.5437,14.8,97,0.01,0.14,233.7,0,2023-06-15 00:35:24.247121+10
81,Battery-14,2.5289,2.5437,14.8,97,-0.35,-0.12,234.5,0,2023-06-15 00:36:24.609252+10
81,Battery-14,2.5289,2.5437,14.8,97,0.04,0.18,234.1,0,2023-06-15 00:37:24.640774+10
81,Battery-14,2.5289,2.5427,13.8,97,-0.09,0.01,233.6,0,2023-06-15 00:38:23.26541+10
81,Battery-14,2.5289,2.5427,13.8,97,-0.12,-0.05,234.9,0,2023-06-15 00:39:23.410659+10
81,Battery-14,2.5289,2.5427,13.8,97,-0.15,-0.02,235.5,0,2023-06-15 00:40:27.119277+10
81,Battery-14,2.5289,2.5427,13.8,97,-0.22,-0.05,235.6,0,2023-06-15 00:41:24.172165+10
81,Battery-14,2.5289,2.5427,13.8,97,-0.22,-0.02,234.6,0,2023-06-15 00:42:24.477287+10
81,Battery-14,2.5289,2.5427,13.8,97,-0.15,-0.09,233,0,2023-06-15 00:43:23.503776+10
81,Battery-14,2.5289,2.5416,12.7,97,-0.12,0.11,233.9,0,2023-06-15 00:44:23.301286+10
81,Battery-14,2.5289,2.5416,12.7,97,-0.32,-0.09,233,0,2023-06-15 00:45:25.519971+10
81,Battery-14,2.5289,2.5416,12.7,97,-0.15,-0.02,234.1,0,2023-06-15 00:46:23.956844+10
81,Battery-14,2.5268,2.5416,14.8,97,-0.15,-0.02,235.5,0,2023-06-15 00:47:24.168562+10
81,Battery-14,2.5268,2.5416,14.8,97,-0.19,-0.02,234.6,0,2023-06-15 00:48:23.265713+10
81,Battery-14,2.5268,2.5406,13.8,97,-0.15,-0.02,235,0,2023-06-15 00:49:23.292139+10
81,Battery-14,2.5268,2.5406,13.8,97,-0.15,-0.02,236.1,0,2023-06-15 00:50:24.026993+10
81,Battery-14,2.5268,2.5406,13.8,97,-0.15,-0.02,235.9,0,2023-06-15 00:51:24.224592+10
81,Battery-14,2.5268,2.5406,13.8,97,-0.19,-0.02,234.2,0,2023-06-15 00:52:24.093783+10
81,Battery-14,2.5268,2.5406,13.8,97,-0.19,-0.02,234.5,0,2023-06-15 00:53:23.523648+10
81,Battery-14,2.5268,2.5406,13.8,97,-0.22,-0.02,234.5,0,2023-06-15 00:54:23.256105+10
81,Battery-14,2.5257,2.5394,13.7,97,-0.19,-0.02,235,0,2023-06-15 00:55:23.60105+10
81,Battery-14,2.5257,2.5394,13.7,97,-0.15,-0.02,235.3,0,2023-06-15 00:56:23.311839+10
81,Battery-14,2.5257,2.5394,13.7,97,-0.15,-0.02,234.6,0,2023-06-15 00:57:23.224086+10
81,Battery-14,2.5257,2.5394,13.7,97,-0.19,-0.05,234.5,0,2023-06-15 00:58:22.998059+10
81,Battery-14,2.5257,2.5394,13.7,97,-0.15,-0.05,234.2,0,2023-06-15 00:59:23.030295+10
81,Battery-14,2.5257,2.5394,13.7,97,-0.15,-0.02,234.9,0,2023-06-15 01:00:24.414559+10
81,Battery-14,2.5257,2.5383,12.6,97,-0.12,-0.02,234.7,0,2023-06-15 01:01:25.523723+10
81,Battery-14,2.5257,2.5383,12.6,97,-0.19,-0.02,235.1,0,2023-06-15 01:02:23.853098+10
81,Battery-14,2.5257,2.5383,12.6,97,-0.15,-0.02,235.6,0,2023-06-15 01:03:23.938321+10
81,Battery-14,2.5245,2.5383,13.8,96.5,-0.12,-0.02,236.1,0,2023-06-15 01:04:23.083989+10
81,Battery-14,2.5245,2.5383,13.8,96.5,-0.19,0.01,234.7,0,2023-06-15 01:05:23.714597+10
81,Battery-14,2.5245,2.5371,12.6,96.5,-0.12,-0.02,232.7,0,2023-06-15 01:06:23.498264+10
81,Battery-14,2.5245,2.5371,12.6,96.5,-0.12,-0.02,235,0,2023-06-15 01:07:25.839125+10
81,Battery-14,2.5245,2.5371,12.6,96.5,-0.22,-0.02,234.2,0,2023-06-15 01:08:23.148869+10
81,Battery-14,2.5245,2.5371,12.6,96.5,-0.22,-0.02,234.5,0,2023-06-15 01:09:23.247559+10
81,Battery-14,2.5245,2.5371,12.6,96.5,-0.15,-0.02,235.6,0,2023-06-15 01:10:23.814008+10
81,Battery-14,2.5245,2.5371,12.6,96.5,-0.19,-0.02,235.5,0,2023-06-15 01:11:24.00237+10
81,Battery-14,2.5245,2.5371,12.6,96.5,-0.12,-0.02,233.6,0,2023-06-15 01:12:24.231094+10
81,Battery-14,2.5234,2.5371,13.7,96.5,-0.12,-0.02,233.6,0,2023-06-15 01:13:24.045332+10
81,Battery-14,2.5234,2.5371,13.7,96.5,-0.12,-0.02,234,0,2023-06-15 01:14:23.333159+10
81,Battery-14,2.5234,2.5371,13.7,96.5,-0.15,-0.02,235.5,0,2023-06-15 01:15:23.713191+10
81,Battery-14,2.5234,2.5371,13.7,96.5,-0.19,-0.02,234.5,0,2023-06-15 01:16:23.438007+10
81,Battery-14,2.5234,2.535,11.6,96.5,-0.19,-0.09,233.4,0,2023-06-15 01:17:25.033643+10
81,Battery-14,2.5234,2.535,11.6,96.5,-0.15,-0.02,234.6,0,2023-06-15 01:18:23.149675+10
81,Battery-14,2.5234,2.535,11.6,96.5,-0.15,-0.05,233.4,0,2023-06-15 01:19:24.427182+10
81,Battery-14,2.5234,2.535,11.6,96.5,-0.12,0.04,232.9,0,2023-06-15 01:20:24.228052+10
81,Battery-14,2.5234,2.535,11.6,96.5,-0.12,-0.02,233.2,0,2023-06-15 01:21:23.856748+10
81,Battery-14,2.5223,2.535,12.7,96.5,-0.19,0.01,235.4,0,2023-06-15 01:22:23.050206+10
81,Battery-14,2.5223,2.535,12.7,96.5,-0.19,0.01,236,0,2023-06-15 01:23:23.128431+10
81,Battery-14,2.5223,2.5339,11.6,96.5,-0.19,-0.02,236.6,0,2023-06-15 01:24:23.104856+10
81,Battery-14,2.5223,2.5339,11.6,96.5,-0.22,-0.02,236.8,0,2023-06-15 01:25:23.667691+10
81,Battery-14,2.5223,2.5339,11.6,96.5,-0.22,-0.02,236.5,0,2023-06-15 01:26:24.893577+10
81,Battery-14,2.5223,2.5339,11.6,96.5,-0.19,-0.02,235.5,0,2023-06-15 01:27:23.775006+10
81,Battery-14,2.5223,2.5339,11.6,96.5,-0.22,-0.02,235,0,2023-06-15 01:28:23.052713+10
81,Battery-14,2.5223,2.5339,11.6,96.5,-0.19,-0.02,234.1,0,2023-06-15 01:29:23.110398+10
81,Battery-14,2.5223,2.5339,11.6,96.5,-0.19,-0.05,234,0,2023-06-15 01:30:24.415366+10
81,Battery-14,2.5212,2.5328,11.6,96.5,-0.22,-0.15,232.6,0,2023-06-15 01:31:25.199092+10
81,Battery-14,2.5212,2.5328,11.6,96.5,-0.19,0.01,234.5,0,2023-06-15 01:32:24.007031+10
81,Battery-14,2.5212,2.5328,11.6,96.5,-0.19,-0.02,234.6,0,2023-06-15 01:33:25.873993+10
81,Battery-14,2.5212,2.5328,11.6,96.5,-0.22,-0.02,234.7,0,2023-06-15 01:34:24.449736+10
81,Battery-14,2.5212,2.5328,11.6,96.5,-0.15,-0.02,234.2,0,2023-06-15 01:35:24.563612+10
81,Battery-14,2.5212,2.5328,11.6,96.5,-0.25,-0.02,234.9,0,2023-06-15 01:36:23.760544+10
81,Battery-14,2.5212,2.5317,10.5,96.5,-0.12,-0.02,235,0,2023-06-15 01:37:24.03096+10
81,Battery-14,2.5212,2.5317,10.5,96.5,-0.19,-0.02,235,0,2023-06-15 01:38:23.614281+10
81,Battery-14,2.5201,2.5317,11.6,96.5,-0.15,-0.02,234.7,0,2023-06-15 01:39:23.421904+10
81,Battery-14,2.5201,2.5317,11.6,96.5,-0.15,-0.02,235.3,0,2023-06-15 01:40:24.412923+10
81,Battery-14,2.5201,2.5317,11.6,96.5,-0.19,-0.02,236.4,0,2023-06-15 01:41:24.341969+10
81,Battery-14,2.5201,2.5317,11.6,96.5,-0.12,-0.02,235.9,0,2023-06-15 01:42:23.540901+10
81,Battery-14,2.5201,2.5307,10.6,96.5,-0.12,-0.02,235.9,0,2023-06-15 01:43:25.159856+10
81,Battery-14,2.5201,2.5307,10.6,96.5,-0.19,-0.02,236,0,2023-06-15 01:44:27.697752+10
81,Battery-14,2.5201,2.5307,10.6,96.5,-0.19,-0.02,235.3,0,2023-06-15 01:45:29.184145+10
81,Battery-14,2.5201,2.5307,10.6,96,-0.12,-0.02,234.9,0,2023-06-15 01:46:23.899742+10
81,Battery-14,2.5201,2.5307,10.6,96,-0.19,-0.02,235.5,0,2023-06-15 01:47:23.768435+10
81,Battery-14,2.5201,2.5307,10.6,96,-0.12,-0.02,235.5,0,2023-06-15 01:48:23.542197+10
81,Battery-14,2.5201,2.5307,10.6,96,-0.12,-0.02,236.9,0,2023-06-15 01:49:23.582768+10
81,Battery-14,2.519,2.5296,10.6,96,-0.22,-0.05,235.8,0,2023-06-15 01:50:24.205157+10
81,Battery-14,2.519,2.5296,10.6,96,-0.15,-0.02,236.5,0,2023-06-15 01:51:24.213135+10
81,Battery-14,2.519,2.5296,10.6,96,-0.12,-0.02,236.1,0,2023-06-15 01:52:23.682317+10
81,Battery-14,2.519,2.5296,10.6,96,-0.19,-0.02,235.9,0,2023-06-15 01:53:23.565591+10
81,Battery-14,2.519,2.5296,10.6,96,-0.12,-0.02,234.7,0,2023-06-15 01:54:23.330996+10
81,Battery-14,2.519,2.5296,10.6,96,-0.12,-0.02,234.9,0,2023-06-15 01:55:25.390202+10
81,Battery-14,2.519,2.5286,9.6,96,-0.19,-0.02,234.1,0,2023-06-15 01:56:24.47027+10
81,Battery-14,2.519,2.5286,9.6,96,-0.19,-0.02,234.2,0,2023-06-15 01:57:24.312316+10
81,Battery-14,2.519,2.5286,9.6,96,-0.09,0.04,236.1,0,2023-06-15 01:58:23.274855+10
81,Battery-14,2.5179,2.5286,10.7,96,-0.15,-0.05,236.6,0,2023-06-15 01:59:23.183301+10
81,Battery-14,2.5179,2.5286,10.7,96,-0.12,-0.02,236.6,0,2023-06-15 02:00:24.614823+10
81,Battery-14,2.5179,2.5286,10.7,96,-0.22,-0.05,235.9,0,2023-06-15 02:01:24.113158+10
81,Battery-14,2.5179,2.5286,10.7,96,-0.12,-0.02,236.5,0,2023-06-15 02:02:23.546794+10
81,Battery-14,2.5179,2.5274,9.5,96,-0.19,-0.05,235,0,2023-06-15 02:03:23.242437+10
81,Battery-14,2.5179,2.5274,9.5,96,-0.19,-0.02,236.3,0,2023-06-15 02:04:23.302582+10
81,Battery-14,2.5179,2.5274,9.5,96,-0.19,-0.02,236.9,0,2023-06-15 02:05:24.614115+10
81,Battery-14,2.5179,2.5274,9.5,96,-0.19,-0.02,237.5,0,2023-06-15 02:06:23.513083+10
81,Battery-14,2.5179,2.5274,9.5,96,-0.22,-0.09,237.8,0,2023-06-15 02:07:23.378071+10
81,Battery-14,2.5179,2.5274,9.5,96,-0.22,-0.05,237.4,0,2023-06-15 02:08:23.103551+10
81,Battery-14,2.5167,2.5274,10.7,96,-0.15,-0.02,237.5,0,2023-06-15 02:09:23.138162+10
81,Battery-14,2.5167,2.5274,10.7,96,-0.12,-0.05,238,0,2023-06-15 02:10:24.506598+10
81,Battery-14,2.5167,2.5274,10.7,96,-0.19,-0.02,237.1,0,2023-06-15 02:11:24.186025+10
81,Battery-14,2.5167,2.5262,9.5,96,-0.15,-0.02,236.6,0,2023-06-15 02:12:24.238131+10
81,Battery-14,2.5167,2.5262,9.5,96,-0.12,-0.02,236.3,0,2023-06-15 02:13:24.498973+10
81,Battery-14,2.5167,2.5262,9.5,96,-0.12,-0.02,235.3,0,2023-06-15 02:14:23.493032+10
81,Battery-14,2.5167,2.5262,9.5,96,-0.19,-0.05,238.2,0,2023-06-15 02:15:24.046109+10
81,Battery-14,2.5167,2.5262,9.5,96,-0.12,-0.02,237,0,2023-06-15 02:16:23.661095+10
81,Battery-14,2.5167,2.5262,9.5,96,-0.09,-0.05,238.3,0,2023-06-15 02:17:23.394518+10
81,Battery-14,2.5167,2.5262,9.5,96,-0.19,-0.02,237.8,0,2023-06-15 02:18:23.470002+10
81,Battery-14,2.5167,2.5262,9.5,96,-0.12,-0.02,236.9,0,2023-06-15 02:19:24.219254+10
81,Battery-14,2.5167,2.5262,9.5,96,-0.19,-0.02,236.9,0,2023-06-15 02:20:23.929114+10
81,Battery-14,2.5167,2.5251,8.4,96,-0.19,-0.02,237.1,0,2023-06-15 02:21:23.50667+10
81,Battery-14,2.5167,2.5251,8.4,96,-0.29,-0.19,236.3,0,2023-06-15 02:22:23.151843+10
81,Battery-14,2.5167,2.5251,8.4,96,-0.12,-0.02,237.1,0,2023-06-15 02:23:23.246636+10
81,Battery-14,2.5167,2.5251,8.4,96,-0.15,-0.02,236.4,0,2023-06-15 02:24:22.926217+10
81,Battery-14,2.5167,2.5251,8.4,96,-0.12,-0.02,236.6,0,2023-06-15 02:25:23.362891+10
81,Battery-14,2.5167,2.5251,8.4,95.5,-0.19,-0.02,238.2,0,2023-06-15 02:26:23.332255+10
81,Battery-14,2.5167,2.5251,8.4,95.5,-0.15,-0.02,237,0,2023-06-15 02:27:23.33312+10
81,Battery-14,2.5167,2.524,7.3,95.5,-0.15,-0.05,236.1,0,2023-06-15 02:28:23.065421+10
81,Battery-14,2.5146,2.524,9.4,95.5,-0.15,-0.02,237.9,0,2023-06-15 02:29:23.118305+10
81,Battery-14,2.5146,2.524,9.4,95.5,-0.12,-0.02,238.4,0,2023-06-15 02:30:24.03653+10
81,Battery-14,2.5146,2.524,9.4,95.5,-0.15,-0.05,238.5,0,2023-06-15 02:31:24.092552+10
81,Battery-14,2.5146,2.524,9.4,95.5,-0.09,0.01,240,0,2023-06-15 02:32:24.286009+10
81,Battery-14,2.5146,2.524,9.4,95.5,-0.12,-0.05,240.6,0,2023-06-15 02:33:23.427276+10
81,Battery-14,2.5146,2.524,9.4,95.5,-0.19,-0.05,240,0,2023-06-15 02:34:23.429805+10
81,Battery-14,2.5146,2.524,9.4,95.5,-0.12,-0.05,239.5,0,2023-06-15 02:35:23.822534+10
81,Battery-14,2.5146,2.524,9.4,95.5,-0.15,-0.02,239.2,0,2023-06-15 02:36:23.674224+10
81,Battery-14,2.5146,2.5228,8.2,95.5,-0.19,-0.02,239.2,0,2023-06-15 02:37:24.404524+10
81,Battery-14,2.5146,2.5228,8.2,95.5,-0.15,-0.02,238.8,0,2023-06-15 02:38:23.068303+10
81,Battery-14,2.5146,2.5228,8.2,95.5,-0.19,-0.05,238.9,0,2023-06-15 02:39:22.93644+10
81,Battery-14,2.5146,2.5228,8.2,95.5,-0.12,-0.05,239.7,0,2023-06-15 02:40:24.022656+10
81,Battery-14,2.5146,2.5228,8.2,95.5,-0.15,-0.05,240.2,0,2023-06-15 02:41:24.361681+10
81,Battery-14,2.5146,2.5228,8.2,95.5,-0.22,-0.05,239.9,0,2023-06-15 02:42:23.330087+10
81,Battery-14,2.5146,2.5228,8.2,95.5,-0.12,-0.02,240.3,0,2023-06-15 02:43:23.359042+10
81,Battery-14,2.5146,2.5228,8.2,95.5,-0.12,-0.05,238.9,0,2023-06-15 02:44:23.099695+10
81,Battery-14,2.5146,2.5228,8.2,95.5,-0.15,-0.05,238,0,2023-06-15 02:45:23.972857+10
81,Battery-14,2.5146,2.5228,8.2,95.5,-0.19,-0.05,239.5,0,2023-06-15 02:46:23.425537+10
81,Battery-14,2.5146,2.5228,8.2,95.5,-0.19,-0.02,239.9,0,2023-06-15 02:47:23.541143+10
81,Battery-14,2.5146,2.5228,8.2,95.5,-0.12,-0.02,238,0,2023-06-15 02:48:23.17452+10
81,Battery-14,2.5126,2.5228,10.2,95.5,-0.05,0.21,238.4,0,2023-06-15 02:49:23.234248+10
81,Battery-14,2.5126,2.5228,10.2,95.5,-0.19,-0.02,237.6,0,2023-06-15 02:50:23.584284+10
81,Battery-14,2.5126,2.5228,10.2,95.5,-0.12,-0.05,238.2,0,2023-06-15 02:51:23.54921+10
81,Battery-14,2.5126,2.5228,10.2,95.5,-0.12,0.01,238.3,0,2023-06-15 02:52:23.532902+10
81,Battery-14,2.5126,2.5228,10.2,95.5,-0.12,-0.05,238.2,0,2023-06-15 02:53:23.275499+10
81,Battery-14,2.5126,2.5207,8.1,95.5,-0.15,-0.12,237.8,0,2023-06-15 02:54:23.194253+10
81,Battery-14,2.5126,2.5207,8.1,95.5,-0.15,-0.05,239.4,0,2023-06-15 02:55:23.525417+10
81,Battery-14,2.5126,2.5207,8.1,95.5,-0.12,-0.05,238.2,0,2023-06-15 02:56:23.721151+10
81,Battery-14,2.5126,2.5207,8.1,95.5,-0.15,-0.05,238.3,0,2023-06-15 02:57:23.324088+10
81,Battery-14,2.5126,2.5207,8.1,95.5,-0.29,-0.02,239.8,0,2023-06-15 02:58:23.14138+10
81,Battery-14,2.5126,2.5207,8.1,95.5,-0.12,-0.05,239.4,0,2023-06-15 02:59:23.322854+10
81,Battery-14,2.5126,2.5207,8.1,95.5,-0.22,-0.05,240.6,0,2023-06-15 03:00:23.930364+10
81,Battery-14,2.5126,2.5207,8.1,95.5,-0.12,-0.05,239.7,0,2023-06-15 03:01:24.512743+10
81,Battery-14,2.5115,2.5207,9.2,95.5,-0.22,-0.05,238,0,2023-06-15 03:02:24.048752+10
81,Battery-14,2.5115,2.5207,9.2,95.5,0.01,0.11,238,0,2023-06-15 03:03:23.33749+10
81,Battery-14,2.5115,2.5207,9.2,95.5,-0.25,0.01,238.9,0,2023-06-15 03:04:23.14241+10
81,Battery-14,2.5115,2.5196,8.1,95.5,-0.15,-0.02,238.9,0,2023-06-15 03:05:23.956146+10
81,Battery-14,2.5115,2.5196,8.1,95.5,-0.22,-0.09,237.9,0,2023-06-15 03:06:23.820048+10
81,Battery-14,2.5115,2.5196,8.1,95.5,-0.02,0.08,238,0,2023-06-15 03:07:23.477666+10
81,Battery-14,2.5115,2.5196,8.1,95.5,-0.22,0.04,238.2,0,2023-06-15 03:08:23.311408+10
81,Battery-14,2.5115,2.5196,8.1,95,-0.12,-0.02,238.9,0,2023-06-15 03:09:23.343633+10
81,Battery-14,2.5115,2.5196,8.1,95,-0.15,-0.05,239.8,0,2023-06-15 03:10:24.103233+10
81,Battery-14,2.5115,2.5196,8.1,95,-0.35,-0.02,237.4,0,2023-06-15 03:11:24.613074+10
81,Battery-14,2.5115,2.5196,8.1,95,-0.32,-0.15,237.1,0,2023-06-15 03:12:24.034109+10
81,Battery-14,2.5115,2.5196,8.1,95,-0.12,-0.02,238.4,0,2023-06-15 03:13:25.732837+10
81,Battery-14,2.5104,2.5185,8.1,95,-0.19,-0.02,236.8,0,2023-06-15 03:14:23.289597+10
