meter_id,meter_serial_num,nic_mac_id,meter_description,has_solar_yn,premise_id,supply_point_id,supply_point_gis_id,low_voltage_circuit_id,lv_circuit,distribution_substation_id,substation_gis_id,substation_name,switch_zone_id,switch_zone,switch_zone_hierarchy,high_voltage_feeder_id,hv_feeder,station_busbar_id,station_busbar_name,zone_substation_id,zone_substation
422580,761703,00135003000b73d6,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,31801,288954,100370739,42267,LV1 PADUA SOVEREIGN,6559,49401307,PADUA SOVEREIGN,4949,MT0421,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT7623-MT0421,390,MTN35,44,MTN_1,24,MTN
437514,758390,00135003000b6e4d,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,735337,301655,100363094,38669,LV3 KALIMNA MILLICENT,11804,89940037,KALIMNA MILLICENT,3387,MT0362,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0362,390,MTN35,44,MTN_1,24,MTN
414288,790320,00135003000de21a,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,677092,262719,100348504,37537,LV2 MORELL HERBERT,3403,76956545,MORELL HERBERT,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
269786,647507,00135003000784a7,"METER, AMI, 1PH,1E, NO LOAD CONTROL",Y,435221,189347,100345574,34266,LV1 BARKLY TANTI,1968,49964496,BARKLY TANTI,4115,MT0518,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361-MT0517-MT0518,390,MTN35,44,MTN_1,24,MTN
715682,915874,0013500300112b86,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,416886,170309,100370199,42267,LV1 PADUA SOVEREIGN,6559,49401307,PADUA SOVEREIGN,4949,MT0421,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT7623-MT0421,390,MTN35,44,MTN_1,24,MTN
337189,808865,00135003000e3620,"METER, AMI, 1PH,1E, NO LOAD CONTROL",Y,63872,74404,100364734,1326,LV1 ILLOWA TARANNA,8318,49389348,ILLOWA TARANNA,1244,MT7406,MT9735-MT7558-MT0348-MT7798-MT7406,390,MTN35,44,MTN_1,24,MTN
416587,761420,00135003000b89da,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,246248,254000,100363874,12583,LV3 WARNER TALLIS,8915,49389342,WARNER TALLIS,393,MT0295,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295,390,MTN35,44,MTN_1,24,MTN
294851,759508,00135003000b6bb7,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,553110,298776,100369254,22297,LV2 TERRIGAL BUNGOWER,2731,49401253,TERRIGAL BUNGOWER,17324,MT7798,MT9735-MT7558-MT0348-MT7798,390,MTN35,44,MTN_1,24,MTN
494962,808863,00135003000e361f,"METER, AMI, 1PH,1E, NO LOAD CONTROL",Y,123834,517528,100365009,1326,LV1 ILLOWA TARANNA,8318,49389348,ILLOWA TARANNA,1244,MT7406,MT9735-MT7558-MT0348-MT7798-MT7406,390,MTN35,44,MTN_1,24,MTN
665602,833966,001350030010a2fc,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,256308,553251,170392262,18868,LV2 BUNGOWER RACECOURSE,12326,49401271,BUNGOWER RACECOURSE,17324,MT7798,MT9735-MT7558-MT0348-MT7798,390,MTN35,44,MTN_1,24,MTN
440460,761523,00135003000b8b75,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,223367,231756,100369489,21172,LV2 HILLPARK OBOE,3847,49401295,HILLPARK OBOE,9270,MT0587,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT7623-MT0587,390,MTN35,44,MTN_1,24,MTN
195961,759947,00135003000b6aea,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,315931,11153,100361914,11544,LV3 NEPEAN THOMAS,1016,49389336,NEPEAN THOMAS,17513,MT7822,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822,390,MTN35,44,MTN_1,24,MTN
117810,758330,00135003000b97eb,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,112435,516931,100366474,37314,LV3 JACARANDA PAR,10165,82598598,JACARANDA PAR,15714,MT0656,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0656,390,MTN35,44,MTN_1,24,MTN
129569,926567,0013500300132b82,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,110812,306811,100362989,1326,LV1 ILLOWA TARANNA,8318,49389348,ILLOWA TARANNA,1244,MT7406,MT9735-MT7558-MT0348-MT7798-MT7406,390,MTN35,44,MTN_1,24,MTN
478794,643734,001350030008043d,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,548174,426887,100362154,24490,LV8 WARNER TALLIS,8915,49389342,WARNER TALLIS,393,MT0295,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295,390,MTN35,44,MTN_1,24,MTN
156183,807446,00135003000dc7ef,"METER, AMI, 1PH,1E, NO LOAD CONTROL",Y,317343,179705,100365284,37315,LV4 JACARANDA PAR,10165,82598598,JACARANDA PAR,15714,MT0656,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0656,390,MTN35,44,MTN_1,24,MTN
459444,858078,1.35E+13,"METER, AMI, 1PH,1E, NO LOAD CONTROL",Y,258642,189945,100361769,3862,LV2 INGLIS BUTLER,8539,49389372,INGLIS BUTLER,393,MT0295,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295,390,MTN35,44,MTN_1,24,MTN
630025,808867,00135003000e362a,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,416642,521679,100364499,1326,LV1 ILLOWA TARANNA,8318,49389348,ILLOWA TARANNA,1244,MT7406,MT9735-MT7558-MT0348-MT7798-MT7406,390,MTN35,44,MTN_1,24,MTN
7061,902717,0013500300126bf8,"METER, AMI, 1PH,1E, NO LOAD CONTROL",Y,16332,50924,100367034,37313,LV2 JACARANDA PAR,10165,82598598,JACARANDA PAR,15714,MT0656,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0656,390,MTN35,44,MTN_1,24,MTN
122196,660106,1.35E+13,"METER, AMI, 1PH,1E, NO LOAD CONTROL",Y,319459,45436,100363699,12583,LV3 WARNER TALLIS,8915,49389342,WARNER TALLIS,393,MT0295,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295,390,MTN35,44,MTN_1,24,MTN
321612,787579,00135003000e3279,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,415473,169189,100370209,35531,LV2 DAMPIER EXFORD,2092,49401259,DAMPIER EXFORD,7864,MT0394,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT7623-MT0421-MT0423-MT0395-MT0394,390,MTN35,44,MTN_1,24,MTN
457601,763291,00135003000b80ee,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,537637,252676,100368769,39006,LV4 EXFORD PARWAN,8890,49401247,EXFORD PARWAN,2666,MT0241,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT7623-MT0421-MT0423-MT0395-MT0393-MT0241,390,MTN35,44,MTN_1,24,MTN
298829,651465,0013500300072c2b,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,546544,514602,100348084,37537,LV2 MORELL HERBERT,3403,76956545,MORELL HERBERT,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
445238,758368,00135003000b6eef,"METER, AMI, 1PH,1E, NO LOAD CONTROL",Y,448395,468605,100365639,37315,LV4 JACARANDA PAR,10165,82598598,JACARANDA PAR,15714,MT0656,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0656,390,MTN35,44,MTN_1,24,MTN
617853,901820,00135003001267be,"METER, AMI, 1PH,1E, NO LOAD CONTROL",Y,116220,442539,100367024,37313,LV2 JACARANDA PAR,10165,82598598,JACARANDA PAR,15714,MT0656,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0656,390,MTN35,44,MTN_1,24,MTN
499767,790389,00135003000ddf1a,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,366899,289416,100370699,35530,LV1 DAMPIER EXFORD,2092,49401259,DAMPIER EXFORD,7864,MT0394,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT7623-MT0421-MT0423-MT0395-MT0394,390,MTN35,44,MTN_1,24,MTN
228914,1161558,00135003001a4ce9,"METER, AMI, 3PH, NO LOAD CONTROL",N,552327,290835,100384639,28087,LV1 MOORDUC P150 BUNGWR,2515,50559308,MOORDUC P150 BUNGWR,9069,MT7558,MT9735-MT7558,390,MTN35,44,MTN_1,24,MTN
772838,893042,0013500300121d8e,"METER, AMI, 3PH, NO LOAD CONTROL",N,324570,461197,106947081,38394,LV3 CHANNEL BELEURA,8026,49389366,CHANNEL BELEURA,9046,MT7378,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378,390,MTN35,44,MTN_1,24,MTN
747688,1366621,001350050067f23f,"METER, AMI, 3PH, NO LOAD CONTROL",N,330506,458229,118434654,9372,LV1 NEPEAN P167 BUNGOWER,11406,49401241,NEPEAN P167 BUNGOWER,7502,MT0431,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT0427-MT0431,390,MTN35,44,MTN_1,24,MTN
210074,846715,00135003001059af,"METER, AMI, 3PH, NO LOAD CONTROL",N,171146,90975,100347699,37538,LV3 MORELL HERBERT,3403,76956545,MORELL HERBERT,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
721188,954349,001350030013f40b,"METER, AMI, 3PH, NO LOAD CONTROL",N,114749,338420,100367199,576,LV2 NEPEAN P167 BUNGOWER,11406,49401241,NEPEAN P167 BUNGOWER,7502,MT0431,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT0427-MT0431,390,MTN35,44,MTN_1,24,MTN
529155,701927,001350030007013d,"METER, AMI, 3PH, NO LOAD CONTROL",Y,242470,93844,100352049,30552,LV2 BARKLY BATH,12579,127052311,BARKLY BATH,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
340715,1256085,00135003001f5ba1,"METER, AMI, 3PH, NO LOAD CONTROL",N,64652,278229,100358514,38667,LV1 KALIMNA MILLICENT,11804,89940037,KALIMNA MILLICENT,3387,MT0362,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0362,390,MTN35,44,MTN_1,24,MTN
274177,1161115,00135003001a485a,"METER, AMI, 3PH, NO LOAD CONTROL",N,447867,517554,100362574,27483,LV1 TALLIS BARKLY,4910,49389378,TALLIS BARKLY,9046,MT7378,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378,390,MTN35,44,MTN_1,24,MTN
445058,861612,00135003001107cc,"METER, AMI, 3PH, NO LOAD CONTROL",N,616231,216728,100365474,37315,LV4 JACARANDA PAR,10165,82598598,JACARANDA PAR,15714,MT0656,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0656,390,MTN35,44,MTN_1,24,MTN
346685,1355686,001350030053baa0,"METER, AMI, 3PH, NO LOAD CONTROL",N,467547,225726,100354604,37538,LV3 MORELL HERBERT,3403,76956545,MORELL HERBERT,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
745709,1369141,1.35E+13,"METER, AMI, 3PH, NO LOAD CONTROL",Y,770302,389994,100359069,38391,LV8 CHANNEL BELEURA,8026,49389366,CHANNEL BELEURA,9046,MT7378,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378,390,MTN35,44,MTN_1,24,MTN
708654,893077,0013500300121d38,"METER, AMI, 3PH, NO LOAD CONTROL",N,616970,208030,100353144,37538,LV3 MORELL HERBERT,3403,76956545,MORELL HERBERT,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
335336,979996,001350030013f03c,"METER, AMI, 3PH, NO LOAD CONTROL",N,600871,120137,106948033,13522,LV1 KALIMNA ESPLANADE,6263,89940033,KALIMNA ESPLANADE,5962,MT0591,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361-MT0591,390,MTN35,44,MTN_1,24,MTN
737482,867421,0013500300117f08,"METER, AMI, 3PH, 31.5a & 2A LOAD CONTROL",N,168361,296094,100348219,37538,LV3 MORELL HERBERT,3403,76956545,MORELL HERBERT,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
326504,1231669,00135003001cc5cc,"METER, AMI, 3PH, NO LOAD CONTROL",Y,793038,313187,100353999,38666,LV1 MORELL HERBERT,3403,76956545,MORELL HERBERT,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
430558,896033,0013500300121a63,"METER, AMI, 3PH, NO LOAD CONTROL",N,176339,325047,100371934,4081,LV1 SHOTTON NEPEAN,10542,49401301,SHOTTON NEPEAN,15575,MT0730,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT0012-MT0730,390,MTN35,44,MTN_1,24,MTN
364050,1354242,001350030053b273,"METER, AMI, 3PH, NO LOAD CONTROL",N,404145,127766,106947809,38392,LV1 CHANNEL BELEURA,8026,49389366,CHANNEL BELEURA,9046,MT7378,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378,390,MTN35,44,MTN_1,24,MTN
354503,1281772,00135003001fb200,"METER, AMI, 3PH, NO LOAD CONTROL",Y,479949,162070,100360744,3862,LV2 INGLIS BUTLER,8539,49389372,INGLIS BUTLER,393,MT0295,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295,390,MTN35,44,MTN_1,24,MTN
667582,701297,0013500300063a68,"METER, AMI, 3PH, NO LOAD CONTROL",N,586468,456196,106944093,30551,LV1 BARKLY BATH,12579,127052311,BARKLY BATH,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
377404,980231,001350030013ee87,"METER, AMI, 3PH, NO LOAD CONTROL",N,350953,177339,100371384,14669,LV1 ROBERTS P18 MTNTYABB,12171,49412903,ROBERTS P18 MTNTYABB,13465,MT0104,MT9735-MT7558-MT0348-MT0104,390,MTN35,44,MTN_1,24,MTN
17429,981865,0013500300144c3e,"METER, AMI, 3PH, NO LOAD CONTROL",N,601987,68099,123862812,28316,LV1 CARAAR CREEK N57 KALIMNA,8403,127429032,CARAAR CREEK N57 KALIMNA,8303,MT7477,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0362-MT7471-MT7477,390,MTN35,44,MTN_1,24,MTN
127617,981867,0013500300144c19,"METER, AMI, 3PH, NO LOAD CONTROL",N,701813,213581,100375079,12742,LV1 BUNGOWER BALDOCK,11860,49413023,BUNGOWER BALDOCK,17324,MT7798,MT9735-MT7558-MT0348-MT7798,390,MTN35,44,MTN_1,24,MTN
563940,786410,00135003000dd93c,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,199089,504723,100370539,35530,LV1 DAMPIER EXFORD,2092,49401259,DAMPIER EXFORD,7864,MT0394,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT7623-MT0421-MT0423-MT0395-MT0394,390,MTN35,44,MTN_1,24,MTN
320602,798349,00135003000e3409,"METER, AMI, 1PH,1E, NO LOAD CONTROL",Y,348000,14672,100369989,35532,LV3 DAMPIER EXFORD,2092,49401259,DAMPIER EXFORD,7864,MT0394,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT7623-MT0421-MT0423-MT0395-MT0394,390,MTN35,44,MTN_1,24,MTN
753822,1372817,001350050098ba4d,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,252348,378776,100369719,21172,LV2 HILLPARK OBOE,3847,49401295,HILLPARK OBOE,9270,MT0587,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT7623-MT0587,390,MTN35,44,MTN_1,24,MTN
167576,648989,1.35E+13,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,734022,176898,100362809,12583,LV3 WARNER TALLIS,8915,49389342,WARNER TALLIS,393,MT0295,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295,390,MTN35,44,MTN_1,24,MTN
757265,1373841,0013500500a53d5e,"METER, AMI, 3PH, NO LOAD CONTROL",N,594309,10648,124859355,27892,LV1 NEPEAN 1S COBB,7642,120600789,NEPEAN 1S COBB,659,MT0012,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT0012,390,MTN35,44,MTN_1,24,MTN
602140,1298159,001350030030af35,"METER, AMI, 1PH,1E, LOAD CONTROL",N,486216,523152,100373744,9778,LV1 ROBERTS L4 BUNGOWER,5735,49412957,ROBERTS L4 BUNGOWER,13465,MT0104,MT9735-MT7558-MT0348-MT0104,390,MTN35,44,MTN_1,24,MTN
463824,763281,00135003000b8265,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,292927,75018,106954337,39004,LV2 EXFORD PARWAN,8890,49401247,EXFORD PARWAN,2666,MT0241,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT7623-MT0421-MT0423-MT0395-MT0393-MT0241,390,MTN35,44,MTN_1,24,MTN
261943,1342941,001350030035afab,"METER, AMI, 1PH,1E, NO LOAD CONTROL",Y,158188,152608,100352414,37538,LV3 MORELL HERBERT,3403,76956545,MORELL HERBERT,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
657062,808813,00135003000e37fa,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,651925,470676,100362584,1326,LV1 ILLOWA TARANNA,8318,49389348,ILLOWA TARANNA,1244,MT7406,MT9735-MT7558-MT0348-MT7798-MT7406,390,MTN35,44,MTN_1,24,MTN
712361,789194,00135003000e2cc8,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,434109,420160,100364669,319,LV2 ILLOWA TARANNA,8318,49389348,ILLOWA TARANNA,1244,MT7406,MT9735-MT7558-MT0348-MT7798-MT7406,390,MTN35,44,MTN_1,24,MTN
457795,787178,00135003000e1b3d,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,729739,219431,100363109,27483,LV1 TALLIS BARKLY,4910,49389378,TALLIS BARKLY,9046,MT7378,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378,390,MTN35,44,MTN_1,24,MTN
224667,1114915,1.35E+13,"METER, AMI, 1PH, 2 ELEMENT, DIRECT CONN",N,688990,371787,100367294,37312,LV1 JACARANDA PAR,10165,82598598,JACARANDA PAR,15714,MT0656,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0656,390,MTN35,44,MTN_1,24,MTN
491710,816876,00135003000e7f27,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,541814,513967,100359744,27483,LV1 TALLIS BARKLY,4910,49389378,TALLIS BARKLY,9046,MT7378,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378,390,MTN35,44,MTN_1,24,MTN
288493,790359,00135003000ddfa1,"METER, AMI, 1PH,1E, NO LOAD CONTROL",Y,86092,300928,100370814,35530,LV1 DAMPIER EXFORD,2092,49401259,DAMPIER EXFORD,7864,MT0394,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT7623-MT0421-MT0423-MT0395-MT0394,390,MTN35,44,MTN_1,24,MTN
677399,1193378,00135003001a3c41,"METER, AMI, 1PH, 2 ELEMENT, DIRECT CONN",N,703700,473054,100369314,25616,LV1 SUNNYSIDE ROYSTON,798,49401313,SUNNYSIDE ROYSTON,12087,MT0001,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT0012-MT0001,390,MTN35,44,MTN_1,24,MTN
629617,787110,00135003000e1826,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,377669,430847,100360819,3862,LV2 INGLIS BUTLER,8539,49389372,INGLIS BUTLER,393,MT0295,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295,390,MTN35,44,MTN_1,24,MTN
561047,771773,00135003000c5fe6,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,644311,534144,155422592,30553,LV3 BARKLY BATH,12579,127052311,BARKLY BATH,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
703838,790358,00135003000ddf9e,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,147841,331249,100370759,35530,LV1 DAMPIER EXFORD,2092,49401259,DAMPIER EXFORD,7864,MT0394,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT7623-MT0421-MT0423-MT0395-MT0394,390,MTN35,44,MTN_1,24,MTN
496717,759498,00135003000b6cd5,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,213603,442543,100368879,22297,LV2 TERRIGAL BUNGOWER,2731,49401253,TERRIGAL BUNGOWER,17324,MT7798,MT9735-MT7558-MT0348-MT7798,390,MTN35,44,MTN_1,24,MTN
583889,1184995,00135003001983db,"METER, AMI, 1PH, 2 ELEMENT, DIRECT CONN",N,22951,176040,100360824,38393,LV2 CHANNEL BELEURA,8026,49389366,CHANNEL BELEURA,9046,MT7378,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378,390,MTN35,44,MTN_1,24,MTN
279835,916440,1.35E+13,"METER, AMI, 1PH,1E, NO LOAD CONTROL",Y,361810,148222,100369519,24450,LV1 HILLPARK OBOE,3847,49401295,HILLPARK OBOE,9270,MT0587,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT7623-MT0587,390,MTN35,44,MTN_1,24,MTN
270218,785905,00135003000e2086,"METER, AMI, 1PH,1E, NO LOAD CONTROL",Y,670472,293697,100367284,37314,LV3 JACARANDA PAR,10165,82598598,JACARANDA PAR,15714,MT0656,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0656,390,MTN35,44,MTN_1,24,MTN
493035,914804,001350030011d147,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,7702,311677,100351524,30552,LV2 BARKLY BATH,12579,127052311,BARKLY BATH,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
185965,1234423,00135003001e1001,"METER, AMI, 1PH,1E, NO LOAD CONTROL",Y,631200,101578,100349229,37537,LV2 MORELL HERBERT,3403,76956545,MORELL HERBERT,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
600359,1159045,1.35E+13,"METER, AMI, 1PH,1E, NO LOAD CONTROL",Y,342809,422877,100359039,27483,LV1 TALLIS BARKLY,4910,49389378,TALLIS BARKLY,9046,MT7378,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378,390,MTN35,44,MTN_1,24,MTN
312419,643711,00135003000804a5,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,541494,503842,100360064,38393,LV2 CHANNEL BELEURA,8026,49389366,CHANNEL BELEURA,9046,MT7378,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378,390,MTN35,44,MTN_1,24,MTN
534329,1115222,0013500300168fb8,"METER, AMI, 1PH, 2 ELEMENT, DIRECT CONN",N,434829,189552,100360374,3862,LV2 INGLIS BUTLER,8539,49389372,INGLIS BUTLER,393,MT0295,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295,390,MTN35,44,MTN_1,24,MTN
764031,1380363,0013500500dda931,"METER, AMI, 3PH, NO LOAD CONTROL",N,560940,510641,116697811,27857,LV1 SUNNYSIDE 1 NEPEAN,12483,109513308,SUNNYSIDE 1 NEPEAN,12087,MT0001,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT0012-MT0001,390,MTN35,44,MTN_1,24,MTN
480850,758958,00135003000b6a60,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,574937,108081,100369884,42268,LV2 PADUA SOVEREIGN,6559,49401307,PADUA SOVEREIGN,4949,MT0421,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT7623-MT0421,390,MTN35,44,MTN_1,24,MTN
427834,1242644,00135003001e94da,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,4380,31453,100369104,22297,LV2 TERRIGAL BUNGOWER,2731,49401253,TERRIGAL BUNGOWER,17324,MT7798,MT9735-MT7558-MT0348-MT7798,390,MTN35,44,MTN_1,24,MTN
301543,926546,0013500300132b6e,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,173198,36050,100370349,35530,LV1 DAMPIER EXFORD,2092,49401259,DAMPIER EXFORD,7864,MT0394,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT7623-MT0421-MT0423-MT0395-MT0394,390,MTN35,44,MTN_1,24,MTN
467015,788292,00135003000e2795,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,179677,213933,100369589,9230,LV8 TERRIGAL BUNGOWER,2731,49401253,TERRIGAL BUNGOWER,17324,MT7798,MT9735-MT7558-MT0348-MT7798,390,MTN35,44,MTN_1,24,MTN
787623,1414289,001350050140f486,"METER, AMI, 3PH, NO LOAD CONTROL",N,849622,182937,100369384,25616,LV1 SUNNYSIDE ROYSTON,798,49401313,SUNNYSIDE ROYSTON,12087,MT0001,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT0012-MT0001,390,MTN35,44,MTN_1,24,MTN
133891,643781,1.35E+13,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,22962,195135,100362849,27483,LV1 TALLIS BARKLY,4910,49389378,TALLIS BARKLY,9046,MT7378,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378,390,MTN35,44,MTN_1,24,MTN
501546,1328710,1.35E+13,"METER, AMI, 1PH, 2 ELEMENT, DIRECT CONN",N,708258,499421,100350009,30551,LV1 BARKLY BATH,12579,127052311,BARKLY BATH,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
449747,902703,0013500300126c0f,"METER, AMI, 1PH,1E, NO LOAD CONTROL",Y,230127,145426,100356884,38394,LV3 CHANNEL BELEURA,8026,49389366,CHANNEL BELEURA,9046,MT7378,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378,390,MTN35,44,MTN_1,24,MTN
