zone_substation_uuid,interval_ts,zone_substation_id,child_count_z,channels_reported_z,recommend_sample_b,recommend_final_b,voltage_202_z,voltage_203_z,voltage_204_z,voltage_205_z,voltage_206_z,voltage_207_z,voltage_208_z,voltage_209_z,voltage_210_z,voltage_211_z,voltage_212_z,voltage_213_z,voltage_214_z,voltage_215_z,voltage_216_z,voltage_217_z,voltage_218_z,voltage_219_z,voltage_220_z,voltage_221_z,voltage_222_z,voltage_223_z,voltage_224_z,voltage_225_z,voltage_226_z,voltage_227_z,voltage_228_z,voltage_229_z,voltage_230_z,voltage_231_z,voltage_232_z,voltage_233_z,voltage_234_z,voltage_235_z,voltage_236_z,voltage_237_z,voltage_238_z,voltage_239_z,voltage_240_z,voltage_241_z,voltage_242_z,voltage_243_z,voltage_244_z,voltage_245_z,voltage_246_z,voltage_247_z,voltage_248_z,voltage_249_z,voltage_250_z,voltage_251_z,voltage_252_z,voltage_253_z,voltage_254_z,voltage_255_z,voltage_256_z,voltage_257_z,voltage_258_z,voltage_259_z,voltage_260_z,voltage_261_z,voltage_262_z,voltage_263_z,voltage_264_z,voltage_265_z,voltage_266_z,voltage_267_z,voltage_268_z,voltage_269_z,voltage_270_z,voltage_271_z,voltage_272_z,voltage_273_z,voltage_274_z,voltage_275_z,voltage_276_z,voltage_277_z,voltage_278_z,total_voltage_under_z,total_voltage_good_z,total_voltage_over_z,voltage_under_185_z,voltage_over_280_z,voltage_185_z,voltage_186_z,voltage_187_z,voltage_188_z,voltage_189_z,voltage_190_z,voltage_191_z,voltage_192_z,voltage_193_z,voltage_194_z,voltage_195_z,voltage_196_z,voltage_197_z,voltage_198_z,voltage_199_z,voltage_200_z,voltage_201_z,voltage_279_z,voltage_280_z
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 01:10:00.000000 +11:00,24,33760,32062,true,true,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,6,11,3,8,20,20,20,34,49,68,176,256,570,800,836,1049,1287,1958,3154,4359,3980,3895,2071,1342,1851,1662,1251,951,263,55,35,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32058,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 01:05:00.000000 +11:00,24,33760,32067,true,true,0,0,0,0,0,0,0,0,0,0,1,0,1,5,1,2,1,3,4,9,17,26,25,32,47,63,124,197,303,574,920,924,1127,1472,2065,3566,4079,3955,3546,1773,1466,1986,1501,1153,782,202,80,24,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,32059,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 00:55:00.000000 +11:00,24,33760,32031,true,true,0,0,0,0,0,0,0,0,0,0,1,0,1,6,7,7,3,5,12,15,15,25,23,38,69,65,134,227,511,669,876,905,1207,1669,2874,3784,3671,3350,3464,1798,1666,1656,1251,1030,732,175,46,34,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,32016,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 00:50:00.000000 +11:00,24,33760,32044,true,true,0,0,0,0,0,0,0,0,0,0,1,0,6,9,3,4,8,9,25,12,31,19,30,70,84,146,240,344,565,862,895,1124,1500,2326,3499,3674,3479,3388,2481,1734,1682,1457,985,906,323,79,36,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,32025,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 00:45:00.000000 +11:00,24,33760,32061,true,true,0,0,0,0,0,0,0,0,0,0,1,1,1,11,5,3,14,8,22,20,22,26,33,66,82,145,248,335,607,858,875,1127,1503,2197,3278,3593,3406,3663,2572,1733,1638,1478,963,1003,391,91,32,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,32042,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 00:25:00.000000 +11:00,24,33760,32101,true,true,0,0,0,0,2,3,0,1,7,5,2,2,8,9,5,9,9,15,30,42,43,60,63,167,193,247,526,706,871,903,988,1483,2129,3270,3547,3252,2984,2978,1762,1748,1475,806,972,579,115,58,21,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,32057,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 00:20:00.000000 +11:00,24,33760,32052,true,true,0,0,0,0,0,0,0,5,3,5,5,5,10,11,10,6,16,16,42,43,51,73,99,186,206,343,598,812,923,911,1308,1871,2797,3597,3357,2967,3055,2267,1791,1661,990,770,859,290,52,35,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,31998,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 00:15:00.000000 +11:00,24,33760,32090,true,true,0,0,0,0,0,0,0,5,3,6,5,6,6,10,17,9,13,19,54,51,62,68,141,190,227,353,643,795,888,832,1323,1804,2853,3786,3189,3031,2933,2344,1801,1633,980,721,906,293,55,31,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,32032,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 00:05:00.000000 +11:00,24,33760,32102,true,true,0,0,0,0,0,0,0,0,0,0,1,4,5,4,2,5,4,9,12,17,18,19,30,44,73,168,359,558,655,819,916,1370,1865,3232,4013,3557,3689,2824,1627,1802,1636,1125,1021,467,78,50,15,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32086,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 00:00:00.000000 +11:00,24,33760,31993,true,true,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,6,4,4,2,4,7,13,19,37,28,78,172,468,782,728,820,884,1295,3432,4715,4693,4241,1751,1158,1842,1813,1552,1147,191,56,29,9,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31990,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 02:35:00.000000 +11:00,24,33760,32058,true,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,11,5,4,12,25,32,28,44,96,306,588,806,812,841,1101,2301,4315,4677,4760,3061,1153,1443,1837,1631,1396,577,128,37,17,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32056,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 04:10:00.000000 +11:00,24,33760,32081,true,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,14,4,1,2,8,23,26,47,70,178,447,877,832,883,784,1620,4121,4784,4953,3753,1129,1331,1760,1956,1493,745,150,44,26,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32079,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 03:15:00.000000 +11:00,24,33760,32043,true,true,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,10,5,2,3,0,23,19,26,31,85,288,540,881,868,729,946,2181,4534,4821,5109,2704,1094,1457,1788,1779,1444,497,112,33,14,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32040,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 03:10:00.000000 +11:00,24,33760,32053,true,true,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,6,9,2,2,7,23,12,28,47,127,302,660,826,860,781,1078,2572,4696,4817,4675,2458,1032,1581,1814,1761,1319,438,58,36,12,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32050,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 03:05:00.000000 +11:00,24,33760,32113,true,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,4,11,2,4,19,12,28,52,74,187,476,861,780,771,805,1682,3946,4845,5032,3697,1331,1165,1807,1904,1609,755,183,34,12,9,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32112,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 03:00:00.000000 +11:00,24,33760,32081,true,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,5,6,4,1,3,21,17,37,42,110,249,636,892,846,781,1061,2211,4618,5062,4825,2517,1007,1445,2006,1735,1334,470,85,28,10,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32079,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 07:20:00.000000 +11:00,24,33754,32075,true,true,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,10,2,3,11,14,27,58,107,141,288,563,838,929,961,1316,2318,4037,4821,4213,2906,1553,1456,1889,1682,1295,482,93,32,13,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32071,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 07:15:00.000000 +11:00,24,33754,32036,true,true,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,9,3,5,7,14,8,37,59,109,157,403,675,968,838,994,1618,2843,4517,5003,4025,2131,1215,1610,1781,1663,873,310,92,46,8,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32033,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 08:20:00.000000 +11:00,24,33754,31807,true,true,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,4,6,5,7,5,12,42,55,71,118,218,399,677,838,1034,1511,2042,3376,3964,3818,3573,2415,1743,1706,1753,1289,693,273,96,31,9,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31802,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 07:40:00.000000 +11:00,24,33754,32127,true,true,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,2,14,8,21,30,41,79,132,255,570,683,856,887,1119,2150,3561,4474,4351,3559,1926,1436,1799,1694,1434,742,192,65,25,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32124,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 06:15:00.000000 +11:00,24,33754,32072,true,true,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,0,13,10,10,10,32,24,23,97,169,494,844,800,776,913,1538,3563,5106,4416,3633,2040,1233,1978,1888,1228,825,273,75,33,11,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,32066,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 06:25:00.000000 +11:00,24,33754,32131,true,true,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,12,1,3,4,10,20,28,22,89,105,255,598,768,820,790,1179,2051,3915,4715,4334,3344,1833,1444,1767,1638,1337,693,202,68,60,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32128,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 06:20:00.000000 +11:00,24,33754,32053,true,true,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,1,10,5,3,15,21,30,22,65,79,253,710,824,822,834,1230,2192,4450,4732,4097,3080,1516,1596,2053,1390,1214,561,135,67,27,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,32047,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 06:50:00.000000 +11:00,24,33760,32104,true,true,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,9,3,4,1,2,9,10,12,14,28,55,89,259,454,770,831,850,1240,1845,3470,4244,4407,3704,2153,1474,1688,1726,1512,871,252,66,28,9,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32099,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 06:45:00.000000 +11:00,24,33760,32077,true,true,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,1,2,4,9,2,9,13,11,16,40,73,106,323,617,675,718,895,1332,2321,4125,4298,3767,3152,2166,1634,1802,1527,1204,855,242,78,40,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32072,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 06:40:00.000000 +11:00,24,33760,32111,true,true,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,5,6,4,8,11,14,16,64,75,167,427,674,768,855,969,1473,2929,4550,4389,3673,2738,1433,1711,1836,1516,1081,479,149,62,12,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32108,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 06:35:00.000000 +11:00,24,33760,32065,true,true,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,2,9,1,3,6,12,9,21,45,70,102,318,630,840,816,946,1312,2450,4501,4328,4071,3042,1467,1558,1887,1573,1262,583,106,60,18,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32060,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 06:30:00.000000 +11:00,24,33760,32083,true,true,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,6,8,1,8,6,6,11,16,38,37,55,174,468,655,752,955,1074,1708,3301,4628,4362,3794,2202,1274,1753,1813,1465,1074,290,84,38,11,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32078,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 06:25:00.000000 +11:00,24,33760,32086,true,true,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,12,3,3,17,20,46,30,39,124,347,579,714,847,911,1403,2591,4321,4377,3869,2961,1637,1740,1922,1500,1150,666,172,49,19,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32083,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 06:20:00.000000 +11:00,24,33760,32115,true,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,4,2,4,14,6,12,11,28,51,68,169,402,603,742,909,1041,1408,2689,4342,4111,3810,3071,1622,1816,1898,1292,1100,649,151,50,21,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,32109,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 06:15:00.000000 +11:00,24,33760,32101,true,true,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,4,12,5,9,20,11,26,47,101,180,505,790,853,833,1091,1899,3671,4852,4195,3684,1852,1516,1805,1660,1377,752,192,75,51,18,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32098,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 06:10:00.000000 +11:00,24,33760,32154,true,true,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,13,2,1,7,17,25,69,74,128,313,624,751,776,876,1250,2593,4502,4730,4349,2794,1349,1679,1888,1515,1160,459,94,74,19,10,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32151,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 06:05:00.000000 +11:00,24,33760,32060,true,true,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,13,1,5,16,14,30,68,118,236,474,732,789,779,1123,1676,3979,4843,4373,3625,1801,1324,1874,1755,1302,769,221,60,30,14,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32057,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 06:00:00.000000 +11:00,24,33760,32105,true,true,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,3,11,1,4,11,22,18,40,124,300,516,761,729,845,1141,2078,4218,4726,4553,3345,1501,1469,1845,1584,1452,578,140,58,9,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32102,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 05:55:00.000000 +11:00,24,33760,32072,true,true,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,6,10,2,5,5,31,21,48,118,227,498,729,662,819,1051,1883,3957,4465,4420,3892,1780,1465,1898,1654,1241,824,232,81,26,7,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32069,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 05:50:00.000000 +11:00,24,33760,32118,true,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,11,6,3,15,22,14,50,109,297,520,697,791,812,965,2137,4082,4765,4588,3481,1510,1469,1930,1620,1361,644,116,59,13,15,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32115,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 05:45:00.000000 +11:00,24,33760,32099,true,true,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,9,8,2,3,9,28,19,32,78,155,429,736,852,843,846,1529,3424,5084,4516,3994,2030,1163,1793,1890,1421,845,245,64,24,12,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32096,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 05:40:00.000000 +11:00,24,33760,32117,true,true,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,3,11,1,6,21,21,8,49,87,310,646,908,815,821,1157,2450,4488,4773,4542,2848,1198,1672,2061,1422,1191,438,91,51,11,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32114,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 05:35:00.000000 +11:00,24,33760,32078,true,true,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,0,5,14,9,4,9,24,13,41,104,340,673,873,767,917,1109,2679,4793,4995,4412,2278,1234,1658,2035,1466,1135,344,91,26,9,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32075,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 05:30:00.000000 +11:00,24,33760,32088,true,true,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,6,8,2,6,3,12,8,41,65,82,165,414,808,828,751,948,1521,3747,4941,4791,3725,1671,1270,1925,1978,1344,717,200,68,17,12,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32085,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 05:25:00.000000 +11:00,24,33760,32053,true,true,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,12,5,3,4,9,12,19,36,85,102,378,680,854,760,799,1356,3147,4762,4664,4167,2289,1273,1715,2054,1405,1015,320,82,19,9,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32050,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 05:20:00.000000 +11:00,24,33760,32065,true,true,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,4,7,8,2,7,10,20,30,39,65,276,570,822,825,866,993,2162,4653,4924,4605,2951,1203,1355,2089,1661,1198,549,105,35,9,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32062,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 05:15:00.000000 +11:00,24,33760,32081,true,true,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,11,8,3,10,4,24,21,33,88,236,493,904,820,795,848,2110,4270,4959,4945,3056,1174,1433,1893,1796,1416,587,86,29,7,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32078,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 05:10:00.000000 +11:00,24,33760,32115,true,true,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,3,3,12,7,8,9,19,22,28,73,260,573,933,838,737,987,2261,4543,5055,4846,2682,1163,1363,2001,1745,1311,498,79,25,7,8,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32112,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 05:05:00.000000 +11:00,24,33760,32076,true,true,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,12,4,5,3,3,12,25,28,27,62,292,613,932,832,785,962,2387,4640,4861,4986,2482,1158,1501,1955,1647,1276,445,75,33,12,8,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32073,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 05:00:00.000000 +11:00,24,33760,32089,true,true,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,10,8,0,7,8,16,26,22,56,151,419,751,877,756,829,1450,3478,4730,5035,4100,1697,1180,1783,1873,1488,969,276,53,16,8,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32086,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 04:55:00.000000 +11:00,24,33760,32060,true,true,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,9,4,0,5,2,11,14,29,28,39,163,474,792,850,676,888,1498,3394,4838,5166,4063,1486,1269,1766,1849,1510,920,209,66,19,9,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32057,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 04:50:00.000000 +11:00,24,33760,32113,true,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0,5,12,7,4,11,15,23,57,101,410,737,823,844,836,1376,3299,4653,4943,4403,1734,1295,1690,1828,1549,1076,265,66,21,12,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32110,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 04:45:00.000000 +11:00,24,33760,32100,true,true,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,3,7,1,2,3,3,5,3,14,19,33,60,114,430,804,771,806,806,1361,3267,5082,4692,4358,1778,1178,1734,1847,1474,1049,290,53,24,15,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32096,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 04:40:00.000000 +11:00,24,33760,32096,true,true,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,8,0,0,3,2,2,2,3,13,23,35,43,118,419,808,866,803,793,1328,3141,5258,5155,4107,1512,1065,1876,1988,1529,903,193,50,22,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,32090,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 04:30:00.000000 +11:00,24,33760,32038,true,true,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,5,15,1,2,7,12,22,24,72,176,333,784,752,768,813,1251,3190,4799,4672,4527,2029,1065,1782,1825,1603,1106,301,48,29,10,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32035,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 04:25:00.000000 +11:00,24,33760,32078,true,true,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,12,7,1,6,3,16,17,39,42,113,355,760,798,794,806,1200,3097,4756,4790,4571,2043,1117,1578,1952,1652,1140,285,70,31,10,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32075,0,,,,,,,,,,,,,,,,,,,,,
