meter_id,meter_consumption_reading_type_id,start_timestamptz_ts,active_consumption_kwh,active_generation_kwh,reactive_consumption_kvarh,reactive_generation_kvarh
446815,8,2023-04-12 18:55:00+10,0.0093,,,
446815,8,2023-04-12 19:00:00+10,0.0135,,,
446815,8,2023-04-12 19:05:00+10,0.0135,,,
446815,8,2023-04-12 19:10:00+10,0.0104,,,
446815,8,2023-04-12 19:15:00+10,0.0093,,,
446815,8,2023-04-12 19:20:00+10,0.0093,,,
446815,8,2023-04-12 19:25:00+10,0.0135,,,
446815,8,2023-04-12 19:30:00+10,0.0093,,,
446815,8,2023-04-12 19:35:00+10,0.0093,,,
446815,8,2023-04-12 19:40:00+10,0.0104,,,
446815,8,2023-04-12 19:45:00+10,0.0114,,,
446815,8,2023-04-12 19:50:00+10,0.0114,,,
446815,8,2023-04-12 19:55:00+10,0.0093,,,
446815,8,2023-04-12 20:00:00+10,0.0083,,,
446815,8,2023-04-12 20:05:00+10,0.0104,,,
446815,8,2023-04-12 20:10:00+10,0.0114,,,
446815,8,2023-04-12 20:15:00+10,0.0125,,,
446815,8,2023-04-12 20:20:00+10,0.0125,,,
446815,8,2023-04-12 20:25:00+10,0.0114,,,
446815,8,2023-04-12 20:30:00+10,0.0114,,,
446815,8,2023-04-12 20:35:00+10,0.0093,,,
446815,8,2023-04-12 20:40:00+10,0.0083,,,
446815,8,2023-04-12 20:45:00+10,0.0104,,,
446815,8,2023-04-12 20:50:00+10,0.0114,,,
446815,8,2023-04-12 20:55:00+10,0.0125,,,
446815,8,2023-04-12 21:00:00+10,0.0093,,,
446815,8,2023-04-12 21:05:00+10,0.0083,,,
446815,8,2023-04-12 21:10:00+10,0.0093,,,
446815,8,2023-04-12 21:15:00+10,0.0125,,,
446815,8,2023-04-12 21:20:00+10,0.0114,,,
446815,8,2023-04-12 21:25:00+10,0.0093,,,
446815,8,2023-04-12 21:30:00+10,0.0093,,,
446815,8,2023-04-12 21:35:00+10,0.0114,,,
446815,8,2023-04-12 21:40:00+10,0.0125,,,
446815,8,2023-04-12 21:45:00+10,0.0114,,,
446815,8,2023-04-12 21:50:00+10,0.0125,,,
446815,8,2023-04-12 21:55:00+10,0.0093,,,
446815,8,2023-04-12 22:00:00+10,0.0083,,,
446815,8,2023-04-12 22:05:00+10,0.0093,,,
446815,8,2023-04-12 22:10:00+10,0.0114,,,
446815,8,2023-04-12 22:15:00+10,0.0114,,,
446815,8,2023-04-12 22:20:00+10,0.0104,,,
446815,8,2023-04-12 22:25:00+10,0.0093,,,
446815,8,2023-04-12 22:30:00+10,0.0083,,,
446815,8,2023-04-12 22:35:00+10,0.0114,,,
446815,8,2023-04-12 22:40:00+10,0.0125,,,
446815,8,2023-04-12 22:45:00+10,0.0104,,,
446815,8,2023-04-12 22:50:00+10,0.0093,,,
446815,8,2023-04-12 22:55:00+10,0.0114,,,
446815,8,2023-04-12 23:00:00+10,0.0114,,,
446815,8,2023-04-12 23:05:00+10,0.0125,,,
446815,8,2023-04-12 23:10:00+10,0.0114,,,
446815,8,2023-04-12 23:15:00+10,0.0093,,,
446815,8,2023-04-12 23:20:00+10,0.0083,,,
446815,8,2023-04-12 23:25:00+10,0.0093,,,
446815,8,2023-04-12 23:30:00+10,0.0114,,,
446815,8,2023-04-12 23:35:00+10,0.0125,,,
446815,8,2023-04-12 23:40:00+10,0.0093,,,
446815,8,2023-04-12 23:45:00+10,0.0083,,,
446815,8,2023-04-12 23:50:00+10,0.0093,,,
446815,8,2023-04-12 23:55:00+10,0.0114,,,
446815,8,2023-04-13 00:00:00+10,0.0125,,,
637936,1,2023-04-12 00:00:00+10,0.0437,,,
637936,1,2023-04-12 00:30:00+10,0.0312,,,
637936,1,2023-04-12 01:00:00+10,0.0375,,,
637936,1,2023-04-12 01:30:00+10,0.0375,,,
637936,1,2023-04-12 02:00:00+10,0.0437,,,
637936,1,2023-04-12 02:30:00+10,0.0437,,,
637936,1,2023-04-12 03:00:00+10,0.0250,,,
637936,1,2023-04-12 03:30:00+10,0.0437,,,
637936,1,2023-04-12 04:00:00+10,0.0437,,,
637936,1,2023-04-12 04:30:00+10,0.3187,,,
637936,1,2023-04-12 05:00:00+10,0.1937,,,
637936,1,2023-04-12 05:30:00+10,0.1875,,,
637936,1,2023-04-12 06:00:00+10,0.1750,,,
637936,1,2023-04-12 06:30:00+10,0.1812,,,
637936,1,2023-04-12 07:00:00+10,0.1750,,,
637936,1,2023-04-12 07:30:00+10,0.1812,,,
637936,1,2023-04-12 08:00:00+10,0.1812,,,
637936,1,2023-04-12 08:30:00+10,0.1687,,,
637936,1,2023-04-12 09:00:00+10,0.1812,,,
637936,1,2023-04-12 09:30:00+10,0.1687,,,
637936,1,2023-04-12 10:00:00+10,0.1812,,,
637936,1,2023-04-12 10:30:00+10,0.1687,,,
637936,1,2023-04-12 11:00:00+10,0.1812,,,
637936,1,2023-04-12 11:30:00+10,0.1812,,,
637936,1,2023-04-12 12:00:00+10,0.1750,,,
637936,1,2023-04-12 12:30:00+10,0.1875,,,
637936,1,2023-04-12 13:00:00+10,0.1812,,,
637936,1,2023-04-12 13:30:00+10,0.1875,,,
637936,1,2023-04-12 14:00:00+10,0.1812,,,
637936,1,2023-04-12 14:30:00+10,0.1875,,,
637936,1,2023-04-12 15:00:00+10,0.1937,,,
637936,1,2023-04-12 15:30:00+10,0.1875,,,
637936,1,2023-04-12 16:00:00+10,0.1812,,,
637936,1,2023-04-12 16:30:00+10,0.4312,,,
637936,1,2023-04-12 17:00:00+10,0.2750,,,
637936,1,2023-04-12 17:30:00+10,1.6000,,,
637936,1,2023-04-12 18:00:00+10,1.4187,,,
637936,1,2023-04-12 18:30:00+10,0.4062,,,
637936,1,2023-04-12 19:00:00+10,0.2062,,,
637936,1,2023-04-12 19:30:00+10,0.1437,,,
637936,1,2023-04-12 20:00:00+10,0.0750,,,
637936,1,2023-04-12 20:30:00+10,0.0562,,,
637936,1,2023-04-12 21:00:00+10,0.0687,,,
637936,1,2023-04-12 21:30:00+10,0.0687,,,
637936,1,2023-04-12 22:00:00+10,0.0312,,,
637936,1,2023-04-12 22:30:00+10,0.0375,,,
637936,1,2023-04-12 23:00:00+10,0.0375,,,
637936,1,2023-04-12 23:30:00+10,0.0375,,,
637936,1,2023-04-13 00:00:00+10,0.0437,,,
235049,1,2023-04-12 00:00:00+10,0.0562,,,
235049,1,2023-04-12 00:30:00+10,0.0500,,,
235049,1,2023-04-12 01:00:00+10,0.0625,,,
235049,1,2023-04-12 01:30:00+10,0.0562,,,
235049,1,2023-04-12 02:00:00+10,0.0500,,,
235049,1,2023-04-12 02:30:00+10,0.0562,,,
235049,1,2023-04-12 03:00:00+10,0.0625,,,
235049,1,2023-04-12 03:30:00+10,0.0625,,,
235049,1,2023-04-12 04:00:00+10,0.0500,,,
235049,1,2023-04-12 04:30:00+10,0.0562,,,
235049,1,2023-04-12 05:00:00+10,0.0562,,,
235049,1,2023-04-12 05:30:00+10,0.0500,,,
235049,1,2023-04-12 06:00:00+10,0.0562,,,
235049,1,2023-04-12 06:30:00+10,0.2562,,,
235049,1,2023-04-12 07:00:00+10,0.0812,,,
235049,1,2023-04-12 07:30:00+10,0.0500,,,
235049,1,2023-04-12 08:00:00+10,0.3062,,,
235049,1,2023-04-12 08:30:00+10,0.9812,,,
235049,1,2023-04-12 09:00:00+10,0.6500,,,
235049,1,2023-04-12 09:30:00+10,0.1687,,,
235049,1,2023-04-12 10:00:00+10,0.1312,,,
235049,1,2023-04-12 10:30:00+10,0.7375,,,
235049,1,2023-04-12 11:00:00+10,0.5375,,,
235049,1,2023-04-12 11:30:00+10,0.1875,,,
235049,1,2023-04-12 12:00:00+10,0.0875,,,
235049,1,2023-04-12 12:30:00+10,0.1500,,,
235049,1,2023-04-12 13:00:00+10,0.0812,,,
235049,1,2023-04-12 13:30:00+10,0.0812,,,
235049,1,2023-04-12 14:00:00+10,0.0875,,,
235049,1,2023-04-12 14:30:00+10,0.0750,,,
235049,1,2023-04-12 15:00:00+10,0.0875,,,
235049,1,2023-04-12 15:30:00+10,0.0875,,,
235049,1,2023-04-12 16:00:00+10,0.0750,,,
235049,1,2023-04-12 16:30:00+10,0.2250,,,
235049,1,2023-04-12 17:00:00+10,0.2937,,,
235049,1,2023-04-12 17:30:00+10,0.4125,,,
235049,1,2023-04-12 18:00:00+10,0.5125,,,
235049,1,2023-04-12 18:30:00+10,0.4125,,,
235049,1,2023-04-12 19:00:00+10,0.3812,,,
235049,1,2023-04-12 19:30:00+10,0.2375,,,
235049,1,2023-04-12 20:00:00+10,0.2062,,,
235049,1,2023-04-12 20:30:00+10,0.5812,,,
235049,1,2023-04-12 21:00:00+10,0.5687,,,
235049,1,2023-04-12 21:30:00+10,0.6937,,,
235049,1,2023-04-12 22:00:00+10,0.0687,,,
235049,1,2023-04-12 22:30:00+10,0.0750,,,
235049,1,2023-04-12 23:00:00+10,0.0625,,,
235049,1,2023-04-12 23:30:00+10,0.0562,,,
235049,1,2023-04-13 00:00:00+10,0.0625,,,
712564,1,2023-04-12 00:00:00+10,0.1062,,,
712564,1,2023-04-12 00:30:00+10,0.1000,,,
712564,1,2023-04-12 01:00:00+10,0.0937,,,
712564,1,2023-04-12 01:30:00+10,0.1562,,,
712564,1,2023-04-12 02:00:00+10,0.1187,,,
712564,1,2023-04-12 02:30:00+10,0.1125,,,
712564,1,2023-04-12 03:00:00+10,0.0937,,,
712564,1,2023-04-12 03:30:00+10,0.1062,,,
712564,1,2023-04-12 04:00:00+10,0.1125,,,
712564,1,2023-04-12 04:30:00+10,0.0937,,,
712564,1,2023-04-12 05:00:00+10,0.1000,,,
712564,1,2023-04-12 05:30:00+10,0.1125,,,
712564,1,2023-04-12 06:00:00+10,0.1187,,,
712564,1,2023-04-12 06:30:00+10,0.1437,,,
712564,1,2023-04-12 07:00:00+10,0.2437,,,
712564,1,2023-04-12 07:30:00+10,0.1562,,,
712564,1,2023-04-12 08:00:00+10,0.1312,,,
712564,1,2023-04-12 08:30:00+10,0.1187,,,
712564,1,2023-04-12 09:00:00+10,0.1625,,,
712564,1,2023-04-12 09:30:00+10,0.1125,,,
712564,1,2023-04-12 10:00:00+10,0.1250,,,
712564,1,2023-04-12 10:30:00+10,0.1125,,,
712564,1,2023-04-12 11:00:00+10,0.2625,,,
712564,1,2023-04-12 11:30:00+10,0.4562,,,
712564,1,2023-04-12 12:00:00+10,0.2937,,,
712564,1,2023-04-12 12:30:00+10,0.3000,,,
712564,1,2023-04-12 13:00:00+10,0.1750,,,
712564,1,2023-04-12 13:30:00+10,0.1187,,,
712564,1,2023-04-12 14:00:00+10,0.1062,,,
712564,1,2023-04-12 14:30:00+10,0.1000,,,
712564,1,2023-04-12 15:00:00+10,0.1000,,,
712564,1,2023-04-12 15:30:00+10,0.1125,,,
712564,1,2023-04-12 16:00:00+10,0.1000,,,
712564,1,2023-04-12 16:30:00+10,0.0937,,,
712564,1,2023-04-12 17:00:00+10,0.0937,,,
712564,1,2023-04-12 17:30:00+10,0.1187,,,
712564,1,2023-04-12 18:00:00+10,0.1750,,,
712564,1,2023-04-12 18:30:00+10,0.1562,,,
712564,1,2023-04-12 19:00:00+10,0.2750,,,
712564,1,2023-04-12 19:30:00+10,0.1500,,,
712564,1,2023-04-12 20:00:00+10,0.1437,,,
712564,1,2023-04-12 20:30:00+10,0.1500,,,
712564,1,2023-04-12 21:00:00+10,0.1500,,,
712564,1,2023-04-12 21:30:00+10,0.1500,,,
712564,1,2023-04-12 22:00:00+10,0.1562,,,
712564,1,2023-04-12 22:30:00+10,0.1937,,,
712564,1,2023-04-12 23:00:00+10,0.1437,,,
712564,1,2023-04-12 23:30:00+10,0.1125,,,
712564,1,2023-04-13 00:00:00+10,0.1125,,,
82598,1,2023-04-12 00:00:00+10,0.0500,,,
82598,1,2023-04-12 00:30:00+10,0.0750,,,
82598,1,2023-04-12 01:00:00+10,0.0562,,,
82598,1,2023-04-12 01:30:00+10,0.0625,,,
82598,1,2023-04-12 02:00:00+10,0.0687,,,
82598,1,2023-04-12 02:30:00+10,0.0562,,,
82598,1,2023-04-12 03:00:00+10,0.0750,,,
82598,1,2023-04-12 03:30:00+10,0.0562,,,
82598,1,2023-04-12 04:00:00+10,0.0687,,,
82598,1,2023-04-12 04:30:00+10,0.0562,,,
82598,1,2023-04-12 05:00:00+10,0.0750,,,
82598,1,2023-04-12 05:30:00+10,0.0687,,,
82598,1,2023-04-12 06:00:00+10,0.0625,,,
82598,1,2023-04-12 06:30:00+10,0.0750,,,
82598,1,2023-04-12 07:00:00+10,0.2000,,,
82598,1,2023-04-12 07:30:00+10,0.2562,,,
82598,1,2023-04-12 08:00:00+10,0.2312,,,
82598,1,2023-04-12 08:30:00+10,0.9000,,,
82598,1,2023-04-12 09:00:00+10,0.8562,,,
82598,1,2023-04-12 09:30:00+10,0.8625,,,
82598,1,2023-04-12 10:00:00+10,0.8437,,,
82598,1,2023-04-12 10:30:00+10,0.4937,,,
82598,1,2023-04-12 11:00:00+10,0.1062,,,
82598,1,2023-04-12 11:30:00+10,0.0937,,,
82598,1,2023-04-12 12:00:00+10,0.1437,,,
82598,1,2023-04-12 12:30:00+10,0.0937,,,
82598,1,2023-04-12 13:00:00+10,0.1187,,,
82598,1,2023-04-12 13:30:00+10,0.1000,,,
82598,1,2023-04-12 14:00:00+10,0.1125,,,
82598,1,2023-04-12 14:30:00+10,0.1062,,,
82598,1,2023-04-12 15:00:00+10,0.0812,,,
82598,1,2023-04-12 15:30:00+10,0.0875,,,
82598,1,2023-04-12 16:00:00+10,0.1812,,,
82598,1,2023-04-12 16:30:00+10,0.1312,,,
82598,1,2023-04-12 17:00:00+10,0.1625,,,
82598,1,2023-04-12 17:30:00+10,0.4625,,,
82598,1,2023-04-12 18:00:00+10,0.6500,,,
82598,1,2023-04-12 18:30:00+10,0.1875,,,
82598,1,2023-04-12 19:00:00+10,0.1937,,,
82598,1,2023-04-12 19:30:00+10,0.2937,,,
82598,1,2023-04-12 20:00:00+10,0.2375,,,
82598,1,2023-04-12 20:30:00+10,0.2062,,,
82598,1,2023-04-12 21:00:00+10,0.2000,,,
82598,1,2023-04-12 21:30:00+10,0.1750,,,
82598,1,2023-04-12 22:00:00+10,0.1875,,,
82598,1,2023-04-12 22:30:00+10,0.1562,,,
82598,1,2023-04-12 23:00:00+10,0.0625,,,
82598,1,2023-04-12 23:30:00+10,0.1625,,,
82598,1,2023-04-13 00:00:00+10,0.1187,,,
38488,1,2023-04-12 00:00:00+10,0.0625,,,
38488,1,2023-04-12 00:30:00+10,0.0500,,,
38488,1,2023-04-12 01:00:00+10,0.5750,,,
38488,1,2023-04-12 01:30:00+10,0.0375,,,
38488,1,2023-04-12 02:00:00+10,0.0500,,,
38488,1,2023-04-12 02:30:00+10,0.0375,,,
38488,1,2023-04-12 03:00:00+10,0.0437,,,
38488,1,2023-04-12 03:30:00+10,0.0375,,,
38488,1,2023-04-12 04:00:00+10,0.0375,,,
38488,1,2023-04-12 04:30:00+10,0.0312,,,
38488,1,2023-04-12 05:00:00+10,0.0500,,,
38488,1,2023-04-12 05:30:00+10,0.0250,,,
38488,1,2023-04-12 06:00:00+10,0.0250,,,
38488,1,2023-04-12 06:30:00+10,0.8500,,,
38488,1,2023-04-12 07:00:00+10,0.7312,,,
38488,1,2023-04-12 07:30:00+10,0.9000,,,
38488,1,2023-04-12 08:00:00+10,0.0250,,,
38488,1,2023-04-12 08:30:00+10,0.0812,,,
38488,1,2023-04-12 09:00:00+10,0.0562,,,
38488,1,2023-04-12 09:30:00+10,0.0562,,,
38488,1,2023-04-12 10:00:00+10,0.0187,,,
38488,1,2023-04-12 10:30:00+10,0.0312,,,
38488,1,2023-04-12 11:00:00+10,0.0062,,,
38488,1,2023-04-12 11:30:00+10,0.0125,,,
38488,1,2023-04-12 12:00:00+10,0.0125,,,
38488,1,2023-04-12 12:30:00+10,0.0125,,,
38488,1,2023-04-12 13:00:00+10,0.0437,,,
38488,1,2023-04-12 13:30:00+10,0.5312,,,
38488,1,2023-04-12 14:00:00+10,0.0312,,,
38488,1,2023-04-12 14:30:00+10,0.0375,,,
38488,1,2023-04-12 15:00:00+10,0.0375,,,
38488,1,2023-04-12 15:30:00+10,0.0375,,,
38488,1,2023-04-12 16:00:00+10,0.0062,,,
38488,1,2023-04-12 16:30:00+10,0.0312,,,
38488,1,2023-04-12 17:00:00+10,0.0125,,,
38488,1,2023-04-12 17:30:00+10,0.0312,,,
38488,1,2023-04-12 18:00:00+10,0.1937,,,
38488,1,2023-04-12 18:30:00+10,0.3250,,,
38488,1,2023-04-12 19:00:00+10,0.2937,,,
38488,1,2023-04-12 19:30:00+10,0.7687,,,
38488,1,2023-04-12 20:00:00+10,0.0375,,,
38488,1,2023-04-12 20:30:00+10,1.3812,,,
38488,1,2023-04-12 21:00:00+10,0.4125,,,
38488,1,2023-04-12 21:30:00+10,0.0125,,,
38488,1,2023-04-12 22:00:00+10,0.0312,,,
38488,1,2023-04-12 22:30:00+10,0.0500,,,
38488,1,2023-04-12 23:00:00+10,0.0437,,,
38488,1,2023-04-12 23:30:00+10,0.0375,,,
38488,1,2023-04-13 00:00:00+10,0.0375,,,
115778,1,2023-04-12 00:00:00+10,0.0437,,,
115778,1,2023-04-12 00:30:00+10,0.0250,,,
115778,1,2023-04-12 01:00:00+10,0.0187,,,
115778,1,2023-04-12 01:30:00+10,0.0375,,,
115778,1,2023-04-12 02:00:00+10,0.0500,,,
115778,1,2023-04-12 02:30:00+10,0.0562,,,
115778,1,2023-04-12 03:00:00+10,0.0562,,,
115778,1,2023-04-12 03:30:00+10,0.0500,,,
115778,1,2023-04-12 04:00:00+10,0.0437,,,
115778,1,2023-04-12 04:30:00+10,0.0437,,,
115778,1,2023-04-12 05:00:00+10,0.0187,,,
115778,1,2023-04-12 05:30:00+10,0.0187,,,
115778,1,2023-04-12 06:00:00+10,0.0437,,,
115778,1,2023-04-12 06:30:00+10,0.0562,,,
115778,1,2023-04-12 07:00:00+10,0.0562,,,
115778,1,2023-04-12 07:30:00+10,0.0500,,,
115778,1,2023-04-12 08:00:00+10,0.0437,,,
115778,1,2023-04-12 08:30:00+10,0.0312,,,
115778,1,2023-04-12 09:00:00+10,0.0187,,,
115778,1,2023-04-12 09:30:00+10,0.0312,,,
115778,1,2023-04-12 10:00:00+10,0.0375,,,
115778,1,2023-04-12 10:30:00+10,0.0562,,,
115778,1,2023-04-12 11:00:00+10,0.7250,,,
115778,1,2023-04-12 11:30:00+10,0.1437,,,
115778,1,2023-04-12 12:00:00+10,0.1750,,,
115778,1,2023-04-12 12:30:00+10,0.2187,,,
115778,1,2023-04-12 13:00:00+10,0.1937,,,
115778,1,2023-04-12 13:30:00+10,0.3000,,,
115778,1,2023-04-12 14:00:00+10,0.1437,,,
115778,1,2023-04-12 14:30:00+10,0.0625,,,
115778,1,2023-04-12 15:00:00+10,0.1562,,,
115778,1,2023-04-12 15:30:00+10,0.1500,,,
115778,1,2023-04-12 16:00:00+10,0.0750,,,
115778,1,2023-04-12 16:30:00+10,0.8437,,,
115778,1,2023-04-12 17:00:00+10,0.4375,,,
115778,1,2023-04-12 17:30:00+10,0.4625,,,
115778,1,2023-04-12 18:00:00+10,0.1062,,,
115778,1,2023-04-12 18:30:00+10,0.2375,,,
115778,1,2023-04-12 19:00:00+10,0.2250,,,
115778,1,2023-04-12 19:30:00+10,0.1125,,,
115778,1,2023-04-12 20:00:00+10,0.6687,,,
115778,1,2023-04-12 20:30:00+10,0.7875,,,
115778,1,2023-04-12 21:00:00+10,0.2562,,,
115778,1,2023-04-12 21:30:00+10,0.0875,,,
115778,1,2023-04-12 22:00:00+10,0.0625,,,
115778,1,2023-04-12 22:30:00+10,0.0687,,,
115778,1,2023-04-12 23:00:00+10,0.0687,,,
115778,1,2023-04-12 23:30:00+10,0.0625,,,
115778,1,2023-04-13 00:00:00+10,0.0625,,,
55281,1,2023-04-12 00:00:00+10,0.0437,,,
55281,1,2023-04-12 00:30:00+10,0.0437,,,
55281,1,2023-04-12 01:00:00+10,0.0312,,,
55281,1,2023-04-12 01:30:00+10,0.0437,,,
55281,1,2023-04-12 02:00:00+10,0.0437,,,
55281,1,2023-04-12 02:30:00+10,0.0312,,,
55281,1,2023-04-12 03:00:00+10,0.0437,,,
55281,1,2023-04-12 03:30:00+10,0.0437,,,
55281,1,2023-04-12 04:00:00+10,0.0250,,,
55281,1,2023-04-12 04:30:00+10,0.0500,,,
55281,1,2023-04-12 05:00:00+10,0.0375,,,
55281,1,2023-04-12 05:30:00+10,0.0312,,,
55281,1,2023-04-12 06:00:00+10,0.1812,,,
55281,1,2023-04-12 06:30:00+10,0.1125,,,
55281,1,2023-04-12 07:00:00+10,0.0437,,,
55281,1,2023-04-12 07:30:00+10,0.0437,,,
55281,1,2023-04-12 08:00:00+10,0.0437,,,
55281,1,2023-04-12 08:30:00+10,0.0250,,,
55281,1,2023-04-12 09:00:00+10,0.0500,,,
55281,1,2023-04-12 09:30:00+10,0.0375,,,
55281,1,2023-04-12 10:00:00+10,0.0625,,,
55281,1,2023-04-12 10:30:00+10,0.0875,,,
55281,1,2023-04-12 11:00:00+10,0.1062,,,
55281,1,2023-04-12 11:30:00+10,0.0625,,,
55281,1,2023-04-12 12:00:00+10,0.0687,,,
55281,1,2023-04-12 12:30:00+10,0.0687,,,
55281,1,2023-04-12 13:00:00+10,0.0625,,,
55281,1,2023-04-12 13:30:00+10,0.0687,,,
55281,1,2023-04-12 14:00:00+10,0.0750,,,
55281,1,2023-04-12 14:30:00+10,0.1250,,,
55281,1,2023-04-12 15:00:00+10,0.0937,,,
55281,1,2023-04-12 15:30:00+10,0.0750,,,
55281,1,2023-04-12 16:00:00+10,0.0750,,,
55281,1,2023-04-12 16:30:00+10,0.2312,,,
55281,1,2023-04-12 17:00:00+10,0.1062,,,
55281,1,2023-04-12 17:30:00+10,0.1062,,,
55281,1,2023-04-12 18:00:00+10,0.0875,,,
55281,1,2023-04-12 18:30:00+10,0.2875,,,
55281,1,2023-04-12 19:00:00+10,0.1125,,,
55281,1,2023-04-12 19:30:00+10,0.1000,,,
55281,1,2023-04-12 20:00:00+10,0.0750,,,
55281,1,2023-04-12 20:30:00+10,0.0750,,,
55281,1,2023-04-12 21:00:00+10,0.1062,,,
55281,1,2023-04-12 21:30:00+10,0.0875,,,
55281,1,2023-04-12 22:00:00+10,0.0500,,,
55281,1,2023-04-12 22:30:00+10,0.0375,,,
55281,1,2023-04-12 23:00:00+10,0.0500,,,
55281,1,2023-04-12 23:30:00+10,0.0437,,,
55281,1,2023-04-13 00:00:00+10,0.0437,,,
388021,1,2023-04-12 00:00:00+10,0.9500,,,
388021,1,2023-04-12 00:30:00+10,0.9625,,,
388021,1,2023-04-12 01:00:00+10,0.9625,,,
388021,1,2023-04-12 01:30:00+10,0.9687,,,
388021,1,2023-04-12 02:00:00+10,0.9812,,,
388021,1,2023-04-12 02:30:00+10,0.3062,,,
388021,1,2023-04-12 03:00:00+10,0.0000,,,
388021,1,2023-04-12 03:30:00+10,0.0000,,,
388021,1,2023-04-12 04:00:00+10,0.0000,,,
388021,1,2023-04-12 04:30:00+10,0.0000,,,
388021,1,2023-04-12 05:00:00+10,0.0000,,,
388021,1,2023-04-12 05:30:00+10,0.0000,,,
388021,1,2023-04-12 06:00:00+10,0.0000,,,
388021,1,2023-04-12 06:30:00+10,0.0000,,,
388021,1,2023-04-12 07:00:00+10,0.0000,,,
388021,1,2023-04-12 07:30:00+10,0.0000,,,
388021,1,2023-04-12 08:00:00+10,0.0000,,,
388021,1,2023-04-12 08:30:00+10,0.0000,,,
388021,1,2023-04-12 09:00:00+10,0.0000,,,
388021,1,2023-04-12 09:30:00+10,0.0000,,,
388021,1,2023-04-12 10:00:00+10,0.0000,,,
388021,1,2023-04-12 10:30:00+10,0.0000,,,
388021,1,2023-04-12 11:00:00+10,0.0000,,,
388021,1,2023-04-12 11:30:00+10,0.0000,,,
388021,1,2023-04-12 12:00:00+10,0.0000,,,
388021,1,2023-04-12 12:30:00+10,0.0000,,,
388021,1,2023-04-12 13:00:00+10,0.0000,,,
388021,1,2023-04-12 13:30:00+10,0.0000,,,
388021,1,2023-04-12 14:00:00+10,0.0000,,,
388021,1,2023-04-12 14:30:00+10,0.0000,,,
388021,1,2023-04-12 15:00:00+10,0.0000,,,
388021,1,2023-04-12 15:30:00+10,0.0000,,,
388021,1,2023-04-12 16:00:00+10,0.0000,,,
388021,1,2023-04-12 16:30:00+10,0.0000,,,
388021,1,2023-04-12 17:00:00+10,0.0000,,,
388021,1,2023-04-12 17:30:00+10,0.0000,,,
388021,1,2023-04-12 18:00:00+10,0.0000,,,
388021,1,2023-04-12 18:30:00+10,0.0000,,,
388021,1,2023-04-12 19:00:00+10,0.0000,,,
388021,1,2023-04-12 19:30:00+10,0.0000,,,
388021,1,2023-04-12 20:00:00+10,0.0000,,,
388021,1,2023-04-12 20:30:00+10,0.0000,,,
388021,1,2023-04-12 21:00:00+10,0.0000,,,
388021,1,2023-04-12 21:30:00+10,0.0000,,,
388021,1,2023-04-12 22:00:00+10,0.0000,,,
388021,1,2023-04-12 22:30:00+10,0.0000,,,
388021,1,2023-04-12 23:00:00+10,0.9250,,,
388021,1,2023-04-12 23:30:00+10,0.9500,,,
388021,1,2023-04-13 00:00:00+10,0.9625,,,
431264,1,2023-04-12 00:00:00+10,0.0375,0.0000,,
431264,1,2023-04-12 00:30:00+10,0.0375,0.0000,,
431264,1,2023-04-12 01:00:00+10,0.0437,0.0000,,
431264,1,2023-04-12 01:30:00+10,0.0437,0.0000,,
431264,1,2023-04-12 02:00:00+10,0.0437,0.0000,,
431264,1,2023-04-12 02:30:00+10,0.0437,0.0000,,
431264,1,2023-04-12 03:00:00+10,0.0375,0.0000,,
431264,1,2023-04-12 03:30:00+10,0.0437,0.0000,,
431264,1,2023-04-12 04:00:00+10,0.0375,0.0000,,
431264,1,2023-04-12 04:30:00+10,0.0437,0.0000,,
431264,1,2023-04-12 05:00:00+10,0.0687,0.0000,,
431264,1,2023-04-12 05:30:00+10,0.0500,0.0000,,
431264,1,2023-04-12 06:00:00+10,0.0437,0.0000,,
431264,1,2023-04-12 06:30:00+10,0.0375,0.0000,,
431264,1,2023-04-12 07:00:00+10,0.0312,0.0000,,
431264,1,2023-04-12 07:30:00+10,0.0687,0.0062,,
431264,1,2023-04-12 08:00:00+10,0.0062,0.0125,,
431264,1,2023-04-12 08:30:00+10,0.1875,0.0000,,
431264,1,2023-04-12 09:00:00+10,0.2562,0.0187,,
431264,1,2023-04-12 09:30:00+10,0.0625,0.0937,,
431264,1,2023-04-12 10:00:00+10,0.0000,0.1937,,
431264,1,2023-04-12 10:30:00+10,0.0000,0.2625,,
431264,1,2023-04-12 11:00:00+10,0.0000,0.3312,,
431264,1,2023-04-12 11:30:00+10,0.0000,0.5187,,
431264,1,2023-04-12 12:00:00+10,0.0000,0.8312,,
431264,1,2023-04-12 12:30:00+10,0.0000,0.7437,,
431264,1,2023-04-12 13:00:00+10,0.0000,0.5812,,
431264,1,2023-04-12 13:30:00+10,0.0000,0.3687,,
431264,1,2023-04-12 14:00:00+10,0.0000,0.7687,,
431264,1,2023-04-12 14:30:00+10,0.0000,0.7875,,
431264,1,2023-04-12 15:00:00+10,0.0000,0.3687,,
431264,1,2023-04-12 15:30:00+10,0.0000,0.2125,,
431264,1,2023-04-12 16:00:00+10,0.0000,0.2187,,
431264,1,2023-04-12 16:30:00+10,0.0000,0.1687,,
431264,1,2023-04-12 17:00:00+10,0.0562,0.0500,,
431264,1,2023-04-12 17:30:00+10,0.6062,0.0000,,
431264,1,2023-04-12 18:00:00+10,0.3562,0.0000,,
